original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Admiralty-Hydrographic. United States (East Coast) pilot. Pt. I, 1909 : Rev. supp., 1915 POTTER, Jan. 16",4,12,,,"Admiralty-Hydrographic. United States (East Coast) pilot. Pt. I, 1909 : Rev. supp., 1915",,,POTTER,Jan. 16,False,1916
"Admiralty-Hydrographic. West India pilot. Vol. 2, 1909 ; Rev. supp., 1915 POTTER, Nov. 15",4,12,,,"Admiralty-Hydrographic. West India pilot. Vol. 2, 1909 ; Rev. supp., 1915",,,POTTER,Nov. 15,False,1916
"Admiralty-Hydrographic. Yangtse Kiang pilot, 1914. Supp., 1916 ..POTTER, July 16",4,12,,,"Admiralty-Hydrographic. Yangtse Kiang pilot, 1914. Supp., 1916",,,POTTER,July 16,False,1916
"Admiralty--King's regulations and Admiralty instructions, 1915. Vol. 2, Addenda to Vol. 1, appendices, compar. tab., and index, is. 6d. WYMAN, June 16",4,12,,,"Admiralty--King's regulations and Admiralty instructions, 1915. Vol. 2, Addenda to Vol. 1, appendices, compar. tab., and index,",,is. 6d.,WYMAN,June 16,False,1916
"Admiralty-Nautical almanac and astronomical ephemeris, for the meridian of the Roy. Observ. at Greenwich, 1919. 25. 6d. WYMAN, Oct. 16",4,12,,,"Admiralty-Nautical almanac and astronomical ephemeris, for the meridian of the Roy. Observ. at Greenwich, 1919.",,25. 6d.,WYMAN,Oct. 16,False,1916
"Admiralty-Navy list (quarterly) ea. Is. 6d. WYMAN, Jan. etc., 16",4,12,,,Admiralty-Navy list (quarterly),,ea. Is. 6d.,WYMAN,Jan. 16,False,1916
"Admiralty-Sick berth staff, R.N.: Manual of instruction. .WYMAN, Nov. 15",4,12,,,"Admiralty-Sick berth staff, R.N.: Manual of instruction.",,,WYMAN,Nov. 15,False,1916
"Adult School Lesson hdbk., 1917. Cr. 8vo. 7+X41, pp. 184, bds. Is. net; swd. 6d. net HEADLEY, Nov. 16",4,12,,,"Adult School Lesson hdbk., 1917.",Cr. 8vo.,"7+X41, pp. 184, bds. Is. net; swd. 6d. net",HEADLEY,Nov. 16,False,1916
"Advaitacharya (Shri)— The Way of the childish (Balamatimarga). 18mo. 54 x 41, IS. net K, PAUL, July 16",4,12,,Advaitacharya (Shri),The Way of the childish (Balamatimarga).,18mo.,"54 x 41, IS. net",K. PAUL,July 16,False,1916
"Advanced auction bridge (Royal spades), by “ Bascule.” 18mo. 64 x 4, pp. 238, 5s. net DE LA RUE, Feb. 16",4,12,,,"Advanced auction bridge (Royal spades), by “ Bascule.”",18mo.,"64 x 4, pp. 238, 5s. net",DE LA RUE,Feb. 16,False,1916
"id. .WYMAN, Aug. 16",4,12,id. .,,,,,WYMAN,Aug. 16,False,1916
"Africa, W.-Edible and oil-producing nuts and seeds : Rpt. of Committee, &c., 5d.; Do. : Minutes of evidence, is. IId. WYMAN, June 16",5,13,,,"Africa, W.-Edible and oil-producing nuts and seeds : Rpt. of Committee, &c., 5d.; Do. : Minutes of evidence, is. IId.",,,WYMAN,June 16,False,1916
"African (W.) Currency Bd.-Report, yr. ended 30th June, 1915. 1 d. WYMAN, Dec. 15",5,13,,,"African (W.) Currency Bd.-Report, yr. ended 30th June, 1915.",,1 d.,WYMAN,Dec. 15,False,1916
"Agnew (A. T.) The Last farewell ; The Tyrant, and other poems. 8.1 x 51, pp. 28, 60. net (Walsall) T. KIRBY, Aug. 16",5,13,,Agnew (A. T.),"The Last farewell ; The Tyrant, and other poems.",,"8.1 x 51, pp. 28, 60. net (Walsall)",T. KIRBY,Aug. 16,False,1916
"net .MATHEWS, Jan. 16",5,13,net .,,,,,MATHEWS,Jan. 16,False,1916
"Agricultural statistics, 1914. Vol. 49. Pt. 3, Prices and supplies of corn, live stock and other agric. produce in Eng, and Wales. 5d. ; Pt. 4, Im- ports and exports of corn, live stock and other agric. produce. 5d. . WYMAN, Jan. 16",5,13,,,"Agricultural statistics, 1914. Vol. 49. Pt. 3, Prices and supplies of corn, live stock and other agric. produce in Eng, and Wales. 5d. ; Pt. 4, Im- ports and exports of corn, live stock and other agric. produce. 5d.",,,WYMAN,Jan. 16,False,1916
"Agricultural statistics (Ireland) w. detailed report for 1914. 8 d..... WYMAN, Od. 16",5,13,,,Agricultural statistics (Ireland) w. detailed report for 1914.,,8 d.....,WYMAN,Oct. 16,False,1916
"Agricultural statistics (Ireland) 1916--Gen. abstracts showing acreage under crops and numbers and descrip. of live stock in ca. County and Province, for 1915-16. 2d. WYMAN, Sep. 16",5,13,,,"Agricultural statistics (Ireland) 1916--Gen. abstracts showing acreage under crops and numbers and descrip. of live stock in ca. County and Province, for 1915-16.",,2d.,WYMAN,Sep. 16,False,1916
"Agricultural statistics, Scotland, 1914-Vol. 3, Pt. 3, Prices and supplies of grain, live stock, and other agric. produce. 3d. WYMAN, Feb. 16",5,13,,,"Agricultural statistics, Scotland, 1914-Vol. 3, Pt. 3, Prices and supplies of grain, live stock, and other agric. produce.",,3d.,WYMAN,Feb. 16,False,1916
"Agriculture and Fisheries (Bd. of)-Agricultural Education Conference, Rpt. of : Agricultural education for women. IS. 3d. W'YMAN, Nov. 15",5,13,,,"Agriculture and Fisheries (Bd. of)-Agricultural Education Conference, Rpt. of : Agricultural education for women.",,IS. 3d.,WYMAN,Nov. 15,False,1916
"Agriculture and Fisheries (Bd. of)-Diseases of Animals Acts and the Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual rpt. of proceedings, for 1915, 3d. WYMAN, May 16",5,13,,,"Agriculture and Fisheries (Bd. of)-Diseases of Animals Acts and the Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual rpt. of proceedings, for 1915,",,3d.,WYMAN,May 16,False,1916
"Agriculture and Fisheries (Bd. of)--Fisheries, Sea, Annual rpt., 1914. Pts. 1 and 2. 8 d. WYMAN, Nov. 15",5,13,,,"Agriculture and Fisheries (Bd. of)--Fisheries, Sea, Annual rpt., 1914. Pts. 1 and 2.",,8 d.,WYMAN,Nov. 15,False,1916
"Agriculture and Fisheries (Board of)--Veterinary Officer (Chief): Annual rpt., 1915, id. WYMAN, June 16",5,13,,,"Agriculture and Fisheries (Board of)--Veterinary Officer (Chief): Annual rpt., 1915, id.",,,WYMAN,June 16,False,1916
"Agriculture for Ireland (Dept. of)-15th Annual gen. rpt. for 1914-15. IS. . . WYMAN, Aug. 16",5,13,,,Agriculture for Ireland (Dept. of)-15th Annual gen. rpt. for 1914-15.,,IS. . .,WYMAN,Aug. 16,False,1916
"Agriculture for Ireland (Dept. of) ---Fertilisers and Feeding Stuffs Act. : Rpt. of proc., 1914. 4d. WYMAN, Nov. 15",5,13,,,"Agriculture for Ireland (Dept. of) ---Fertilisers and Feeding Stuffs Act. : Rpt. of proc., 1914.",,4d.,WYMAN,Nov. 15,False,1916
"Agriculture for Ireland (Dept. of)--Fisheries, Sea and inland : Rpt., 1914. 6}d. WYMAN, Nov. 15",5,13,,,"Agriculture for Ireland (Dept. of)--Fisheries, Sea and inland : Rpt., 1914.",,6}d.,WYMAN,Nov. 15,False,1916
"Agriculture for Ireland (Dept. of)- Journal (quarterly), ea. 6d. ...WYMAN, Jan., etc., 16",5,13,,,"Agriculture for Ireland (Dept. of)- Journal (quarterly), ea. 6d.",,,WYMAN,Jan. 16,False,1916
"Agriculture for Scotland (Board of)---4th Report for 1915, 3}d. .WYMAN, July 16",5,13,,,"Agriculture for Scotland (Board of)---4th Report for 1915, 3}d.",,,WYMAN,July 16,False,1916
"Agriculture (Wales) --Agricul. educa. and improve- ment of live stock in W.: Rpt. for yrs. 1912-13 to 1914-15. 2 d. WYMAN, June 16",5,13,,,Agriculture (Wales) --Agricul. educa. and improve- ment of live stock in W.: Rpt. for yrs. 1912-13 to 1914-15.,,2 d.,WYMAN,June 16,False,1916
"Aicard (Jean)-Maurin des Maures. 18mo. 61 X 41, pp. 480, is, net ......NELSON, Nov. 16",5,13,,Aicard (Jean),Maurin des Maures.,18mo.,"61 X 41, pp. 480, is, net ......NELSON,",NELSON,Nov. 16,False,1916
"Aiken (Conrad) --- Turns and movies and other tales in verse. 8vo. 71 x 57, swd. 28. net CONSTABLE, Oct. 16",5,13,,Aiken (Conrad),Turns and movies and other tales in verse.,8vo.,"71 x 57, swd. 28. net",CONSTABLE,Oct. 16,False,1916
"Aiming instruction. Svo. 8} x 51, pp. 17, 6d. net (Hythe ser. of aids to training, 5) W. S. PAINE, Oct. 16",5,13,,,Aiming instruction.,Svo.,"8} x 51, pp. 17, 6d. net (Hythe ser. of aids to training, 5)",W. S. PAINE,Oct. 16,False,1916
"Ainsley's Nautical almanac and tide tables for 1917. 8vo. 95 X 6, pp. 472, Is. 6d. (South Shields: “Mill Dam"") T. L. AINSLEY, Oct. 16",5,13,,,Ainsley's Nautical almanac and tide tables for 1917.,8vo.,"95 X 6, pp. 472, Is. 6d. (South Shields: “Mill Dam"")",T. L. AINSLEY,Oct. 16,False,1916
"Ainsley's New examiner in seamanship. 49th ed., by John W. Softley. 8vo. 81x55, pp. 287, 38. 6d. net ..SIMPKIN, Oct. 16",5,13,,,"Ainsley's New examiner in seamanship. 49th ed., by John W. Softley.",8vo.,"81x55, pp. 287, 38. 6d. net ..",SIMPKIN,Oct. 16,False,1916
"Ainsworth (W. Harrison)-Windsor Castle. Cr 8vo. 77 x 51, pp. 129, 5d. E. J. ARNOLD, Dec. 16",5,13,,Ainsworth (W. Harrison),Windsor Castle.,Cr 8vo.,"77 x 51, pp. 129, 5d.",E. ARNOLD,Dec. 16,False,1916
"Aircraft. By an Air Pilot. Cr. 8vo. 71 x 54, pp. 128, 25. 6d, net .NEWNES, Dec. 16",5,13,,,Aircraft. By an Air Pilot.,Cr. 8vo.,"71 x 54, pp. 128, 25. 6d, net .",NEWNES,Dec. 16,False,1916
"Aitken (R.)-Measures of double stars made with the thirty-six-inch and twelve-inch refractors of the Lick Observatory, from June, 1895, to Dec., 1912. Vol. 12. Ryl. 4to. 12 X 9), pp. 186, I 28. od. net WESLEY, Sep. 16",6,14,,Aitken (R.),"Measures of double stars made with the thirty-six-inch and twelve-inch refractors of the Lick Observatory, from June, 1895, to Dec., 1912. Vol. 12.",Ryl. 4to.,"12 X 9), pp. 186, I 28. od. net",WESLEY,Sep. 16,False,1916
"Aksakoff (Serge)-Years of childhood. Trans. from the Russian by J. D. Duff. 8vo. 9 X 51, pp. 352, ros. 6d. net .E. ARNOLD, Feb. 16",6,14,,Aksakoff (Serge),Years of childhood. Trans. from the Russian by J. D. Duff.,8vo.,"9 X 51, pp. 352, ros. 6d. net .",E. ARNOLD,Feb. 16,False,1916
"Albanesi (E. Maria)-The Cap of youth. Cr. 8vo. 7X 4, pp. 320, is. net .. HUTCHINSON, Aug. 16",6,14,,Albanesi (E. Maria),The Cap of youth.,Cr. 8vo.,"7X 4, pp. 320, is. net ..",HUTCHINSON,Aug. 16,False,1916
"Albanesi (Madame E. Maria)—Hearts and sweethearts. Cr. 8vo. 73 x 5, pp. 320, 6s. HUTCHINSON, Nov. 16",6,14,,Albanesi (Madame E. Maria),Hearts and sweethearts.,Cr. 8vo.,"73 x 5, pp. 320, 6s.",HUTCHINSON,Nov. 16,False,1916
"Albanesi (E. Maria)—The Marriage of Margaret. Cheap ed. 8vo. 81 x 58, pp. 122, swd., 60. PEARSON, Apr. 16",6,14,,Albanesi (E. Maria),The Marriage of Margaret. Cheap ed.,8vo.,"81 x 58, pp. 122, swd., 60.",PEARSON,Apr. 16,False,1916
"Albertson (Augusta)— Through gates of pearl : a vision of the Heaven life. Cr. 8vo. 71 x 54, pp. 198, 5s, net .REVELL, Oct. 16",6,14,,Albertson (Augusta),Through gates of pearl : a vision of the Heaven life.,Cr. 8vo.,"71 x 54, pp. 198, 5s, net .",REVELL,Oct. 16,False,1916
"Album national de la Guerre. Fol. 14 XII. 50 copies containing 60 plates, 15 being reproduced in facsimile, ea. £40; 150 copies containing 60 plates, io in facsimile, ea. £8; copies containing 60 plates, 5 in facsimile, ea. £4; copies contain- ing 60 plates, ea. (2.. Thos. AGNEW, Mar. 16",6,14,,,Album national de la Guerre.,Fol.,"14 XII. 50 copies containing 60 plates, 15 being reproduced in facsimile, ea. £40; 150 copies containing 60 plates, io in facsimile, ea. £8; copies containing 60 plates, 5 in facsimile, ea. £4; copies contain- ing 60 plates, ea. (2..",Thos. AGNEW,Mar. 16,False,1916
"Alcott (Louisa M.)-Little women. Abr. by Elsie J. Crosfield. Cr. 8vo. 71 x 5), pp. 96, swd. 4d. ("" A. L."" Bright story readers) ARNOLD, Jan. 16",6,14,,Alcott (Louisa M.),Little women. Abr. by Elsie J. Crosfield.,Cr. 8vo.,"71 x 5), pp. 96, swd. 4d. ("" A. L."" Bright story readers)",E. ARNOLD,Jan. 16,False,1916
"Aldington (May)-A Man of Kent. Cheap ed. Cr. 8vo. 77 x 41, pp. 262, swil., !s. net A. M. GARDNER, Apr. 16",6,14,,Aldington (May),A Man of Kent. Cheap ed.,Cr. 8vo.,"77 x 41, pp. 262, swil., !s. net",A. GARDNER,Apr. 16,False,1916
"Aldington (May)-Roll of honour and other poenis. 61 x 44, pp. 32, is. net (Rye) ADAMS & SON, Nov. 16",6,14,,Aldington (May),Roll of honour and other poenis.,,"61 x 44, pp. 32, is. net (Rye)",ADAMS & SON,Nov. 16,False,1916
"Aldis (Harry G.)-The Printed book. Illus. Ryl. 16mo. 61X45, pp. 162, Is. 3d. net ; Ithr. 25. 6d. net. (Camb. Manuals of science and literature) CAMB. UNIV. PR., Dec. 16",6,14,,Aldis (Harry G.),The Printed book.,Ryl. 16mo.,"Illus. 61X45, pp. 162, Is. 3d. net ; Ithr. 25. 6d. net. (Camb. Manuals of science and literature)",CAMB. UNIV. PR.,Dec. 16,False,1916
"Alexander (Henry)-Common faults in writing English. 18mo. 6*X4}, pp. 92, 6d. net (People's bks.) ... JACK, May 16",6,14,,Alexander (Henry),Common faults in writing English.,18mo.,"6*X4}, pp. 92, 6d. net (People's bks.)",JACK,May 16,False,1916
"Alexander (L. H.)--A Prac. intro. to Frerch. Fcap. 8vo. 71, X5, pp. 378, 5s. net. (Oxford French ser., ed. by American scholars) MILFORD, Oct. 16",6,14,,Alexander (L. H.),A Prac. intro. to Frerch.,Fcap. 8vo.,"71, X5, pp. 378, 5s. net. (Oxford French ser., ed. by American scholars)",MILFORD,Oct. 16,False,1916
"Alexander (Maitland)- The Great step. 18mo. 71 x 41, is. 6d. net ...OLIPHANTS, July 16",6,14,,Alexander (Maitland),The Great step.,18mo.,"71 x 41, is. 6d. net ...",OLIPHANTS,July 16,False,1916
"Alexander (Philip F.)-The Earliest voyages round the world, 1519-1617. Maps, illus. La. cr. 8vo. 8x5), pp. 240, 35. net. (Camb. travel bks.) CAMB. UNIV. PR., Nov. 16",6,14,,Alexander (Philip F.),"The Earliest voyages round the world, 1519-1617. Maps, illus.",La. cr. 8vo.,"8x5), pp. 240, 35. net. (Camb. travel bks.)",CAMB. UNIV. PR.,Nov. 16,False,1916
"Alexander (T.) and Thomson (A. W.)-Elementary applied mechanics. 3rd ed. 8vo. 9 x5, pp. 532. 155. net ..MACMILLAN, Jan. 16",6,14,,Alexander (T.) and Thomson (A. W.),Elementary applied mechanics. 3rd ed.,8vo.,"9 x5, pp. 532. 155. net ..",MACMILLAN,Jan. 16,False,1916
"Alexinsky (Tatiana)— With the Russian wounded. Intro. by Gregor Alexinsky. Tr. by Gilbert Cannau. Cr. 8vo. 71 X 4), pp. 180, 28. 6d. net UNWIN, Nov. 16",6,14,,Alexinsky (Tatiana),With the Russian wounded. Intro. by Gregor Alexinsky. Tr. by Gilbert Cannau.,Cr. 8vo.,"71 X 4), pp. 180, 28. 6d. net",UNWIN,Nov. 16,False,1916
"Alice in Wonderland painting book. Ryl. 8vo. 10 X 7, swd. 6d. net .HARRAP, Feb. 16",6,14,,,Alice in Wonderland painting book.,Ryl. 8vo.,"10 X 7, swd. 6d. net .",HARRAP,Feb. 16,False,1916
"Aliens (Naturalization) --Return showing the names of all aliens to whom certificates of naturalization have been issued, during 1915. 5}d. .WYMAN, July 16",6,14,,,"Aliens (Naturalization) --Return showing the names of all aliens to whom certificates of naturalization have been issued, during 1915.",,5}d. .,WYMAN,July 16,False,1916
"Alkali, &c., works--52nd Annual report : Proc. during 1915. 28... . WYMAN, Sep. 16",6,14,,,"Alkali, &c., works--52nd Annual report : Proc. during 1915.",,28...,WYMAN,Sep. 16,False,1916
"All about word-skill competitions : how to win and how not to win big prizes. By a Competi. tion Judge. 32mo. 3 i X 21, pp. 676, is. net ROUTLEDGE, Apr. 16",6,14,,,All about word-skill competitions : how to win and how not to win big prizes. By a Competi. tion Judge.,32mo.,"3 i X 21, pp. 676, is. net",ROUTLEDGE,Apr. 16,False,1916
"Allan (Charles) --The Beautiful thing that has happened to our boys. Cr. 8vo. 7} x 5), pp. 128, swd. Is. 6d. net (Greenock) J. MCKELVIE, Oct. 16",6,14,,Allan (Charles),The Beautiful thing that has happened to our boys.,Cr. 8vo.,"7} x 5), pp. 128, swd. Is. 6d. net (Greenock)",J. MCKELVIE,Oct. 16,False,1916
"Allan (John) (Allan Junior) ---Poems of consola- tion. 7X4), pp. 32, 6d. net (Glasgow : 25, Gordon St.) AUTHOR, Oct. 16",6,14,,Allan (John) (Allan Junior),Poems of consola- tion.,,"7X4), pp. 32, 6d. net (Glasgow : 25, Gordon St.)",AUTHOR,Oct. 16,False,1916
"Allan's Housing of the working classes, 4th ed. 8vo 128. 6d. net ......BUTTERWORTH, Mar. 16",6,14,,,"Allan's Housing of the working classes, 4th ed.",8vo,128. 6d. net,BUTTERWORTH,Mar. 16,False,1916
"Allemandy (Victor H.)--Object lessons for junior teachers. Cr. 8vo. 7X41, pp. 157, IS. 6d. net. (Normal tutor. ser.) NORMAL PR., July 16",6,14,,Allemandy (Victor H.),Object lessons for junior teachers.,Cr. 8vo.,"7X41, pp. 157, IS. 6d. net. (Normal tutor. ser.)",NORMAL PR.,July 16,False,1916
"Allemandy (Victor H.)—Wonders of the deep : the story of the Williamson submarine expedi- tion. 4to. 97 x 71, pp. 94, 25, 6d. net, swd. IS. 6d. net JARROLD, June 16",6,14,,Allemandy (Victor H.),Wonders of the deep : the story of the Williamson submarine expedi- tion.,4to.,"97 x 71, pp. 94, 25, 6d. net, swd. IS. 6d. net",JARROLD,June 16,False,1916
"Allen (H. S.) and Moore (H.)-A Text-book of practical physics. Cr. 8vo. 8 X 51, pp. 638, 8s. 6d. net ....MACMILLAN, Mar. 16",6,14,,Allen (H. S.) and Moore (H.),A Text-book of practical physics.,Cr. 8vo.,"8 X 51, pp. 638, 8s. 6d. net ....",MACMILLAN,Mar. 16,False,1916
"Allen (H. Warner) — The Unbroken line : along the French trenches from Switzerland to the North Sea. Illus. 8vo. 81 X 51, pp. 328, 6s. net SMITH, E., Nov. 16",6,14,,Allen (H. Warner),The Unbroken line : along the French trenches from Switzerland to the North Sea. Illus.,8vo.,"81 X 51, pp. 328, 6s. net","SMITH, E.",Nov. 16,False,1916
"Allen (James Lane)-A Cathedral singer. Cr. 8vo. 71 x 41, pp. 140, 25. net MACMILLAN, Apr. 16",6,14,,Allen (James Lane),A Cathedral singer.,Cr. 8vo.,"71 x 41, pp. 140, 25. net",MACMILLAN,Apr. 16,False,1916
"Allen (Lily L.)---Personality: its cultivation and power and how to attain. Cr. 8vo. 71 X 5, pp. 170, 35. net FOWLER, Nov. 16",6,14,,Allen (Lily L.),Personality: its cultivation and power and how to attain.,Cr. 8vo.,"71 X 5, pp. 170, 35. net",FOWLER,Nov. 16,False,1916
"Allies' fairy book (The). Intro. by Edmund Gosse. Illus. by Arthur Rackham. 81x6, pp. 144, 6s. net .HEINEMANN, Nov. 16",7,15,,,Allies' fairy book (The). Intro. by Edmund Gosse. Illus. by Arthur Rackham.,,"81x6, pp. 144, 6s. net .",HEINEMANN,Nov. 16,False,1916
"Almanach de Gotha, 1916. 18mo, 6 x 4, pp. 1244, Ios. 6d. ...DULAU, Jan. 16",7,15,,,"Almanach de Gotha, 1916.","18mo,","6 x 4, pp. 1244, Ios. 6d. ...",DULAU,Jan. 16,False,1916
"Along the way : devotional verse, Whitby (C. H.) post free 7d. ..1916 Alpe (E. N.)- The Law of stamp duties on deeds and other instruments. Rev. and enl. by A. R. Rudall, W. notes on practice by H. W. Jordan. 14th ed. 84 x 5, pp. 400, ros. net JORDAN, Dec. 16",7,15,,,"Along the way : devotional verse,",,post free 7d. ..1916,Whitby (C. H.),,False,1916
"Along the way : devotional verse, Whitby (C. H.) post free 7d. ..1916 Alpe (E. N.)- The Law of stamp duties on deeds and other instruments. Rev. and enl. by A. R. Rudall, W. notes on practice by H. W. Jordan. 14th ed. 84 x 5, pp. 400, ros. net JORDAN, Dec. 16",7,15,,Alpe (E. N.),"The Law of stamp duties on deeds and other instruments. Rev. and enl. by A. R. Rudall, W. notes on practice by H. W. Jordan. 14th ed.",,"84 x 5, pp. 400, ros. net",JORDAN,Dec. 16,False,1916
"Alston (Madeline)-From the heart of the Veld. Cr. 8vo. 73 x 5), pp. 253, 3s. 6d. net LANE, Sep. 16",7,15,,Alston (Madeline),From the heart of the Veld.,Cr. 8vo.,"73 x 5), pp. 253, 3s. 6d. net",LANE,Sep. 16,False,1916
"Althaus (L. H.)—Black's First German book. Cr. 8vo. 74 x 5, pp. 152, 28. 6d. BLACK, Feb. 16",7,15,,Althaus (L. H.),Black's First German book.,Cr. 8vo.,"74 x 5, pp. 152, 28. 6d.",BLACK,Feb. 16,False,1916
"America-North and South America : their geography, resources and commerce. Cr. 8vo. 71 X 5, pp. 100, bds. 6d. MEIKLEJOHN, Feb. 16",7,15,,,"America-North and South America : their geography, resources and commerce.",Cr. 8vo.,"71 X 5, pp. 100, bds. 6d.",MEIKLEJOHN,Feb. 16,False,1916
"American civil engineers' pocket bk. Ed. by Mansfield Merriman, 3rd ed., enl. Cr. 8vo., 7 X 4, Ithr. 21s. net .. CHAPMAN & H., June 16",7,15,,,"American civil engineers' pocket bk. Ed. by Mansfield Merriman, 3rd ed., enl.",Cr. 8vo.,"7 X 4, Ithr. 21s. net ..",CHAPMAN & H.,June 16,False,1916
"Ames (J. B.)—Lectures on legal hist. and misc. legal essays. Reduced to 128. 6d. net MILFORD, Aug. 16",8,16,,Ames (J. B.),Lectures on legal hist. and misc. legal essays.,,Reduced to 128. 6d. net,MILFORD,Aug. 16,False,1916
"Amsden (Dora) and Happer (John Stewart)-The Heritage of Hiroshige: a glimpse at Japanese landscape art. 8vo. 75. 6d. net HARRAP, July 16",8,16,,Amsden (Dora) and Happer (John Stewart),The Heritage of Hiroshige: a glimpse at Japanese landscape art.,8vo.,75. 6d. net,HARRAP,July 16,False,1916
"Amsden (Paul)—Tides of dawn and other poems. 18mo. 7X 41, bds. Is. 60. net HEATH, CRANTON, Jan. 16",8,16,,Amsden (Paul),Tides of dawn and other poems.,18mo.,"7X 41, bds. Is. 60. net","HEATH, CRANTON",Jan. 16,False,1916
"Analyst (The), 1915. Včl. 40. 26s, net SIMPKIN, Mar. 16",8,16,,,"Analyst (The), 1915. Včl. 40.",,"26s, net",SIMPKIN,Mar. 16,False,1916
