original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Addison (Christopher)-The Betrayal of the slums. Cr. 8vo. 71 x 5, pp. 128, 25. 6d. net. H. JENKINS, Oct. '22",3,11.0,,Addison (Christopher),The Betrayal of the slums.,Cr. 8vo.,"71 x 5, pp. 128, 25. 6d. net.",H. JENKINS,Oct. 22,False,1922
"Addison (Medora C.)---Dreams and a sword. Cr. 8vo. pp. 46, swd. 6s. 6d. net (Yale ser. of Younger poets)...... . MILFORD, June '22",3,11.0,,Addison (Medora C.),Dreams and a sword.,Cr. 8vo.,"pp. 46, swd. 6s. 6d. net (Yale ser. of Younger poets)...... .",MILFORD,June 22,False,1922
"Address to women on the prevention of venereal disease. By a woman. 7+* 5, pp. 24, swd. 2d. net. (69, Albert Rd., Southsea) F. MALCOLM, Nov. '22",3,11.0,,,Address to women on the prevention of venereal disease. By a woman.,,"7+* 5, pp. 24, swd. 2d. net. (69, Albert Rd., Southsea)",F. MALCOLM,Nov. 22,False,1922
"Addresses to men : Afternoons (&c.) in the college chapel, Peabody (F. G.) 4 vols. Ea. 35. 6d. net ..Mar. '2- Adeler (Max)—Elbow room: a novel without a plot. Ch. ed. Cr. 8vo. 7X 4), pp. 320, 2s, net ROUTLEDGE, Apr. '22",3,11.0,,,"Addresses to men : Afternoons (&c.) in the college chapel, Peabody (F. G.)",,4 vols. Ea. 35. 6d. net,,Mar. '2,False,1922
"Addresses to men : Afternoons (&c.) in the college chapel, Peabody (F. G.) 4 vols. Ea. 35. 6d. net ..Mar. '2- Adeler (Max)—Elbow room: a novel without a plot. Ch. ed. Cr. 8vo. 7X 4), pp. 320, 2s, net ROUTLEDGE, Apr. '22",3,11.0,,Adeler (Max),Elbow room: a novel without a plot. Ch. ed.,Cr. 8vo.,"7X 4), pp. 320, 2s, net",ROUTLEDGE,Apr. 22,False,1922
"Adjusters (The)-By · Valentine.” Cr. 8vo, 25. net..ANGLO-EASTERN Pub. Co., Nov. '22",3,11.0,,,Adjusters (The)-By · Valentine.”,"Cr. 8vo,",25. net..,ANGLO-EASTERN PUBG. CO.,Nov. 22,False,1922
"Adler (Michael, Rev.) ed.--British Jewry book of honour. Ryl. 8vo. pp. 1,000, 1055. net CAXTON PUBG. Co., Feb. '22",3,11.0,,"Adler (Michael, Rev.) ed.",British Jewry book of honour.,Ryl. 8vo.,"pp. 1,000, 1055. net",CAXTON PUBG. CO.,Feb. 22,False,1922
"Admiralty-Appropriation account, 1920–21, 6s. net; Statement of excess, 1920–21, id. H.M.S.O., Apr. '22",3,11.0,,,"Admiralty-Appropriation account, 1920–21, 6s. net; Statement of excess, 1920–21, id.",,,H.M. STATIONERY OFF.,Apr. 22,False,1922
"Admiralty-Cookery, Manual of Naval. is. net. H.M.S.O., June '22",3,11.0,,,"Admiralty-Cookery, Manual of Naval.",,is. net.,H.M. STATIONERY OFF.,June 22,False,1922
"Admiralty--Dockyard expense accounts, 1919-20. .H.M.S.O., Mar.'22",3,11.0,,,"Admiralty--Dockyard expense accounts, 1919-20.",,,H.M. STATIONERY OFF.,Mar. 22,False,1922
"Admiralty-Dockyard expense accounts, 1920-21 20. net H.M.S.O., Nov. '22",3,11.0,,,"Admiralty-Dockyard expense accounts, 1920-21",,20. net,H.M. STATIONERY OFF.,Nov. 22,False,1922
"Admiralty-Fleet orders. (Quarterly.) ea. 35. .H.M.S.O., Mar., etc., '22",3,11.0,,,Admiralty-Fleet orders.,,(Quarterly.) ea. 35. .,H.M. STATIONERY OFF.,Mar. 22,False,1922
"Admiralty-Fleets (British Empire and foreign countries) : return, Feb., 1922. 28. net. H.M.S.O., July '22",3,11.0,,,"Admiralty-Fleets (British Empire and foreign countries) : return, Feb., 1922.",,28. net.,H.M. STATIONERY OFF.,July 22,False,1922
"Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy. Vol. 2, Recreational training, 28. 6d. net. H.M.S.O., May '22",3,11.0,,,"Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy. Vol. 2, Recreational training,",,28. 6d. net.,H.M. STATIONERY OFF.,May 22,False,1922
"Admiralty-Health of the Navy: statistical report for 1915. 75. 6d. net. H.M.S.O., Aug. '22",3,11.0,,,Admiralty-Health of the Navy: statistical report for 1915.,,75. 6d. net.,H.M. STATIONERY OFF.,Aug. 22,False,1922
"Admiralty-Intelligence Dept. Handbooks. Belgium and the adjoining territories, ios, 6d. net; do., Atlas, 5s, net; Climate of the Eastern Mediterranean, 5s. net. H.M.S.O., July, '22",3,11.0,,,"Admiralty-Intelligence Dept. Handbooks. Belgium and the adjoining territories, ios, 6d. net; do., Atlas, 5s, net; Climate of the Eastern Mediterranean, 5s. net.",,,H.M. STATIONERY OFF.,July 22,False,1922
"Admiralty-King's regulations and Admiralty instructions : amendments. 4d. net H.M.S.O., Dec. '21",3,11.0,,,Admiralty-King's regulations and Admiralty instructions : amendments.,,4d. net,H.M. STATIONERY OFF.,Dec. 21,False,1922
"Admiralty-King's regulations, etc. (Monthly.) ea. 4d. or gd.gnet. ..H.M.S.O., Jan., etc., '22",3,11.0,,,"Admiralty-King's regulations, etc. (Monthly.)",,ea. 4d. or gd.gnet. ..,H.M. STATIONERY OFF.,Jan. 22,False,1922
"Admiralty-Lights and visual time signals, 1922, List of (corrected to Dec. 31, 1921). Part 1, British Islands, 35. ; Part 2, North and Arctic Seas, except the British Islands (Eastern shores of the North Sea, Norway, the White Sea, Iceland, and the Faroes), 6s.: Part 3, Baltic Sea, with Kattegat, Belts and Sounds, 5s, 6d. Part 4, Eastern side of North and South Atlantic Oceans, south of Dunkerque (Western coasts of Europe and Africa, including Azores, Madeira, Canary, and Cape Verde Islands, etc.), 25. 6d.; Part 5, Mediterranean, Black, and Red Seas, 45. 6.; Part 6, Indian and West Pacific Oceans (South and East Africa, India, East Indies, China, Japan, Australia, New Zealand, and West Pacific Islands), 6s.; Part 7, Western side of South Atlantic Ocean and East Pacific Ocean (Eastern coast of South America south of Cape Orange, West coasts of South and North America, and East Pacific Islands), 45.; Part 8, Western side of North Atlantic Ocean (Canada, Newfoundland, and Labrador), 55.; Part 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North coast of South America to Cape Orange), 6s. 6d. net.....J. D. POTTER, Jan.-May'22",4,12.0,,,"Admiralty-Lights and visual time signals, 1922, List of (corrected to Dec. 31, 1921). Part 1, British Islands, 35. ; Part 2, North and Arctic Seas, except the British Islands (Eastern shores of the North Sea, Norway, the White Sea, Iceland, and the Faroes), 6s.: Part 3, Baltic Sea, with Kattegat, Belts and Sounds, 5s, 6d. Part 4, Eastern side of North and South Atlantic Oceans, south of Dunkerque (Western coasts of Europe and Africa, including Azores, Madeira, Canary, and Cape Verde Islands, etc.), 25. 6d.; Part 5, Mediterranean, Black, and Red Seas, 45. 6.; Part 6, Indian and West Pacific Oceans (South and East Africa, India, East Indies, China, Japan, Australia, New Zealand, and West Pacific Islands), 6s.; Part 7, Western side of South Atlantic Ocean and East Pacific Ocean (Eastern coast of South America south of Cape Orange, West coasts of South and North America, and East Pacific Islands), 45.; Part 8, Western side of North Atlantic Ocean (Canada, Newfoundland, and Labrador), 55.; Part 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North coast of South America to Cape Orange), 6s. 6d. net.",,,J. D. POTTER,Jan.-May'22,False,1922
"Admiralty-Nautical almanac for 1924. 43. net. H.M.S.O., 1922 Admiralty-Nautical almanac, 1924 : abridged for the use of seamen. 25. net. H.M.S.O., June' 22",4,12.0,,,Admiralty-Nautical almanac for 1924.,,43. net.,H.M. STATIONERY OFF.,1922,False,1922
"Admiralty-Nautical almanac for 1924. 43. net. H.M.S.O., 1922 Admiralty-Nautical almanac, 1924 : abridged for the use of seamen. 25. net. H.M.S.O., June' 22",4,12.0,,,"Admiralty-Nautical almanac, 1924 : abridged for the use of seamen.",,25. net.,H.M. STATIONERY OFF.,June 22,False,1922
"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",4,12.0,,,"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net.",,,H.M. STATIONERY OFF.,1922,False,1922
"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",4,12.0,,,Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots.,,,,,False,1922
"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",4,12.0,,,"Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis.",,,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. Alaska, South-East, 1920 : suppl. no. I gratis. J. D. POTTER, Mar. '22",4,12.0,,,"Admiralty-Pilot books. Alaska, South-East, 1920 : suppl. no. I",,gratis.,J. D. POTTER,Mar. 22,False,1922
"Admiralty-Pilot books. Arctic. Vol. 2. 3rd ed. ios, net....... .......J. D. POTTER, April '22",4,12.0,,,Admiralty-Pilot books. Arctic. Vol. 2. 3rd ed.,,"ios, net.......",J. D. POTTER,Apr. 22,False,1922
"Admiralty-Pilot books. Australia. 1916 : suppl. no. 4; vol. 4, 1917: suppl. no. 4. Gratis........J. D. POTTER, July 22",4,12.0,,,"Admiralty-Pilot books. Australia. 1916 : suppl. no. 4; vol. 4, 1917: suppl. no. 4.",,Gratis........,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. Baltic. Part 1, 1912 : suppl. no. 7; part 2, 1914: suppl. no. 6. Gratis J. D. POTTER, June '22",4,12.0,,,"Admiralty-Pilot books. Baltic. Part 1, 1912 : suppl. no. 7; part 2, 1914: suppl. no. 6.",,Gratis,J. D. POTTER,June 22,False,1922
"Admiralty-Pilot books. Bay of Bengal. 5th ed. Ios. net .J. D. POTTER, June '22",4,12.0,,,Admiralty-Pilot books. Bay of Bengal. 5th ed.,,Ios. net .,J. D. POTTER,June 22,False,1922
"Admiralty-Pilot books. Bay of Biscay (coasts of France and Spain). 1os. net. J. D. POTTER, Feb. '22",4,12.0,,,Admiralty-Pilot books. Bay of Biscay (coasts of France and Spain).,,1os. net.,J. D. POTTER,Feb. 22,False,1922
"Admiralty-Pilot books. Bering Sea and Strait, 1920 : suppl. no. 1. Gratis. J. D. POTTER, Mar. '22",4,12.0,,,"Admiralty-Pilot books. Bering Sea and Strait, 1920 : suppl. no. 1.",,Gratis.,J. D. POTTER,Mar. 22,False,1922
"Admiralty-Pilot books. Black Sea, 1920 : suppl. no. 2. Gratis. J. D. POTTER, July '22",4,12.0,,,"Admiralty-Pilot books. Black Sea, 1920 : suppl. no. 2.",,Gratis.,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. British Columbia. Vol. i, 1913: suppl. no. 6; vol. 2, 1913: supp). no. 6. Gratis....J. D. POTTER, May '22",4,12.0,,,"Admiralty-Pilot books. British Columbia. Vol. i, 1913: suppl. no. 6; vol. 2, 1913: supp). no. 6.",,Gratis.,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Channel. 1920 : suppl. no. 2; pt. 3, 1917: suppl. no. 5. Gratis.. .J. D. POTTER, July '22",4,12.0,,,"Admiralty-Pilot books. Channel. 1920 : suppl. no. 2; pt. 3, 1917: suppl. no. 5.",,Gratis..,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. Eastern Archipelago. Part 1, 1911 : suppl. no. 6; Vol. 3, including the N.E. end of Celebes, etc. 2nd ed. 1os. net.... .. J. D. POTTER, April '22",4,12.0,,,"Admiralty-Pilot books. Eastern Archipelago. Part 1, 1911 : suppl. no. 6; Vol. 3, including the N.E. end of Celebes, etc. 2nd ed.",,1os. net.... ..,J. D. POTTER,Apr. 22,False,1922
"Admiralty-Pilot books: Eastern Archipelago. Vol. 3, 1921, suppl. No. 1, 1922 (Gratis to purchasers of Pilot).....J.D. POTTER, Dec. '22",4,12.0,,,"Admiralty-Pilot books: Eastern Archipelago. Vol. 3, 1921, suppl. No. 1, 1922",,(Gratis to purchasers of Pilot).....,J. D. POTTER,Dec. 22,False,1922
"Admiralty-Pilot books. India, West Coast, 1919: suppl. no. 2. Gratis. J. D. POTTER, Mar. '22",4,12.0,,,"Admiralty-Pilot books. India, West Coast, 1919: suppl. no. 2.",,Gratis.,J. D. POTTER,Mar. 22,False,1922
"Admiralty-Pilot books. Irish coast. 7th ed., ros, net.... .J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. Irish coast. 7th ed.,",,"ros, net.... .",J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. Japan, 2nd ed., 1914 : Suppl., No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. Japan, 2nd ed., 1914 : Suppl., No. 6, 1922.",,(Gratis.),J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. Korea (East coast) and Siberia and Sea of Okhotsk : Suppl. No. 7, 1922. (Gratis)........J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. Korea (East coast) and Siberia and Sea of Okhotsk : Suppl. No. 7, 1922.",,(Gratis)........,J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. Mediterranean. Vol. 2, 1916 : suppl. no. 5 ; vol. 3, 1919 : suppl. no. 2; vol. 4, 1918 : suppl. no. 3. Gratis. J. D. POTTER, May'22",4,12.0,,,"Admiralty-Pilot books. Mediterranean. Vol. 2, 1916 : suppl. no. 5 ; vol. 3, 1919 : suppl. no. 2; vol. 4, 1918 : suppl. no. 3.",,Gratis.,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Mediterranean. Vol. 5, 1915: Suppl. No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. Mediterranean. Vol. 5, 1915: Suppl. No. 6, 1922.",,(Gratis.),J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. Newfoundland and Labrador. Vol. 1, 1917: suppl. no. 4 ; vol. 2, 1917: suppl. no. 4. Gratis. J. D. POTTER, April 22",4,12.0,,,"Admiralty-Pilot books. Newfoundland and Labrador. Vol. 1, 1917: suppl. no. 4 ; vol. 2, 1917: suppl. no. 4.",,Gratis.,J. D. POTTER,Apr. 22,False,1922
"Admiralty-Pilot books. New_Zealand, 1919: suppl. no. 2. Gratis. J. D. POTTER, Mar. '22",4,12.0,,,"Admiralty-Pilot books. New_Zealand, 1919: suppl. no. 2.",,Gratis.,J. D. POTTER,Mar. 22,False,1922
"Admiralty-Pilot books. North Sea. Part 1, 7th ed., 1921, ios. net ; part 3, 1914 : suppl. no. 6, gratis ; pt. 4, 8th ed., 1921, ios. net. J. D. POTTER, May '22",4,12.0,,,"Admiralty-Pilot books. North Sea. Part 1, 7th ed., 1921, ios. net ; part 3, 1914 : suppl. no. 6, gratis ; pt. 4, 8th ed., 1921, ios. net.",,,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Norway. Part 2, 1915: suppl. no. 6; part 3, 1914: suppl. no. 6. Gratis.. J. D. POTTER, May'22",4,12.0,,,"Admiralty-Pilot books. Norway. Part 2, 1915: suppl. no. 6; part 3, 1914: suppl. no. 6.",,Gratis..,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Nova Scotia (S.E. coast) and Bay of Fundy. 7th ed., 1921. jos, net...... .J. D. POTTER, May '22",4,12.0,,,"Admiralty-Pilot books. Nova Scotia (S.E. coast) and Bay of Fundy. 7th ed., 1921.",,"jos, net...... .",J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Pacific Islands. Vol. 2, 1918: suppl. no. 3. Gratis. J. D. POTTER, July '22",4,12.0,,,"Admiralty-Pilot books. Pacific Islands. Vol. 2, 1918: suppl. no. 3.",,Gratis.,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. Pacific Islands. Vol. 3, 5th ed., 1920 : Suppl. No. 2, 1922. (Gratis.) J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. Pacific Islands. Vol. 3, 5th ed., 1920 : Suppl. No. 2, 1922.",,(Gratis.),J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. Red Sea and Gulf of Aden, 1921 : suppl. no. 1. Gratis. J. D. POTTER, April '22",4,12.0,,,"Admiralty-Pilot books. Red Sea and Gulf of Aden, 1921 : suppl. no. 1.",,Gratis.,J. D. POTTER,Apr. 22,False,1922
"Admiralty-Pilot books. St. Lawrence. Vol. 1, 1916 : suppl. no. 5; vol. 2, 1916 : suppl. no. 5. Gratis.. ..J. D. POTTER, May'22",4,12.0,,,"Admiralty-Pilot books. St. Lawrence. Vol. 1, 1916 : suppl. no. 5; vol. 2, 1916 : suppl. no. 5.",,Gratis..,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. Scotland, West coast of. Vol. 1, 7th ed. Ios. net. J. D. POTTER, May '22",4,12.0,,,"Admiralty-Pilot books. Scotland, West coast of. Vol. 1, 7th ed.",,Ios. net.,J. D. POTTER,May 22,False,1922
"Admiralty-Pilot books. South America. Pt. 2, 11th ed., 1916 : Suppl. No. 5, 1922. (Gratis.) J. D. POTTER, Sep. '22",4,12.0,,,"Admiralty-Pilot books. South America. Pt. 2, 11th ed., 1916 : Suppl. No. 5, 1922.",,(Gratis.),J. D. POTTER,Sep. 22,False,1922
"Admiralty-Pilot books. South America. Part 3, ist ed., 1915 : suppl. no. 5. Gratis. J. D. POTTER, July ’22",4,12.0,,,"Admiralty-Pilot books. South America. Part 3, ist ed., 1915 : suppl. no. 5.",,Gratis.,J. D. POTTER,July 22,False,1922
"Admiralty-Pilot books. Spain and Portugal, West coasts. Ist ed., 1921. Ios. net. J. D. POTTER, Mar. '22",4,12.0,,,"Admiralty-Pilot books. Spain and Portugal, West coasts. Ist ed., 1921.",,Ios. net.,J. D. POTTER,Mar. 22,False,1922
"Admiralty-Pilot books. United States, East coast. Vol. 1, 3rd ed., 1922, ios. net ; Vol. 2, 3rd ed., 1921, 1os. net. J. D. POTTER, July '22",4,12.0,,,"Admiralty-Pilot books. United States, East coast. Vol. 1, 3rd ed., 1922, ios. net ; Vol. 2, 3rd ed., 1921, 1os. net.",,,J. D. POTTER,July 22,False,1922
"Admiralty-Remarks on the Interim Report of the Committee on National Expenditure. 3d. net ...H.M.S.O., Feb. '22",4,12.0,,,Admiralty-Remarks on the Interim Report of the Committee on National Expenditure.,,3d. net,H.M. STATIONERY OFF.,Feb. 22,False,1922
"Admiralty-Royal Naval Reserve (men): re- gulations. Rev. to Dec. 31, 1921. 28. net. H.M.S.O., 1922 Admiralty-Tide tables. Part 1, 1923. 3s. net. H.M.S.O., Oct. '22",4,12.0,,,"Admiralty-Royal Naval Reserve (men): re- gulations. Rev. to Dec. 31, 1921.",,28. net.,H.M. STATIONERY OFF.,1922,False,1922
"Admiralty-Royal Naval Reserve (men): re- gulations. Rev. to Dec. 31, 1921. 28. net. H.M.S.O., 1922 Admiralty-Tide tables. Part 1, 1923. 3s. net. H.M.S.O., Oct. '22",4,12.0,,,"Admiralty-Tide tables. Part 1, 1923.",,3s. net.,H.M. STATIONERY OFF.,Oct. 22,False,1922
"Admiralty-War vessels (British) : showing principal dimensions, armament, speed, etc., 1922. ros, net..... H.M.S.O., 1922 Admiralty-Wireless signals : Admiralty list, 1922. 3s. net....... ..H.M.S.O., June '22",4,12.0,,,"Admiralty-War vessels (British) : showing principal dimensions, armament, speed, etc., 1922.",,"ros, net.....",H.M. STATIONERY OFF.,1922,False,1922
"Admiralty-War vessels (British) : showing principal dimensions, armament, speed, etc., 1922. ros, net..... H.M.S.O., 1922 Admiralty-Wireless signals : Admiralty list, 1922. 3s. net....... ..H.M.S.O., June '22",4,12.0,,,"Admiralty-Wireless signals : Admiralty list, 1922.",,3s. net....... ..,H.M. STATIONERY OFF.,June 22,False,1922
"Admiralty-Wireless telegraphy handbook, 1920 : Addendum No. I. id.....H.M.S.O. Sep. '22",4,12.0,,,"Admiralty-Wireless telegraphy handbook, 1920 : Addendum No. I.",,id.....,H.M. STATIONERY OFF.,Sep. 22,False,1922
"Adult Education Ctte.-Paper No. 1, Report on local co-operation between universities, local education authorities and voluntary bodies, 4d.; No. 2, Report on the recruitment, train. ing and remuneration of tutors, 6d. net. H.M.S.O., J une '22",5,13.0,,,"Adult Education Ctte.-Paper No. 1, Report on local co-operation between universities, local education authorities and voluntary bodies, 4d.; No. 2, Report on the recruitment, train. ing and remuneration of tutors, 6d. net.",,,H.M. STATIONERY OFF.,June 22,False,1922
"Advanced auction bridge. “ By Bascule.” New ed. 18mo, 61 x 41, pp. 281, 75. 6d. net. LONGMANS, Dec. '22",5,13.0,,,Advanced auction bridge. “ By Bascule.” New ed.,"18mo,","61 x 41, pp. 281, 75. 6d. net.",LONGMANS,Dec. 22,False,1922
"Adventures and misadventures; or, An Under- graduate's experiences in Canada. By Lofty.” Illus. 74 x 57, pp. 226, 6s. net BALE, Mar. '22",5,13.0,,,"Adventures and misadventures; or, An Under- graduate's experiences in Canada. By Lofty.”",,"Illus. 74 x 57, pp. 226, 6s. net",BALE,Mar. 22,False,1922
"Adventuros of Mr. Mouse (The). 16 drawings in colour by W. E. Greenwood. Folio, 121x91. 55. net... .COLLINS, Nov. 22",5,13.0,,,Adventuros of Mr. Mouse (The). 16 drawings in colour by W. E. Greenwood.,"Folio,",121x91. 55. net...,COLLINS,Nov. 22,False,1922
"Advertiser's A B C: the standard advertisement directory, 1922. (36th year.) 103 x 64, pp. 948 (163 Queen Victoria St., E.C.4) T. B. BROWNE, Apr. '22",5,13.0,,,"Advertiser's A B C: the standard advertisement directory, 1922.",,"(36th year.) 103 x 64, pp. 948 (163 Queen Victoria St., E.C.4)",T. B. BROWNE,Apr. 22,False,1922
"Aerial Navigation (Convention for the Regulation of), Paris, Oct., 1919. 6s. net H.M.S.O., Apr. '22",5,13.0,,,"Aerial Navigation (Convention for the Regulation of), Paris, Oct., 1919.",,6s. net,H.M. STATIONERY OFF.,Apr. 22,False,1922
"Aorlal Navigation, Convention for the regulation of, Oct., 1919. 3d. net ..H.M.S.O., Aug. '22",5,13.0,,,"Aorlal Navigation, Convention for the regulation of, Oct., 1919.",,3d. net,H.M. STATIONERY OFF.,Aug. 22,False,1922
