entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Adams (John)--The Distribution of Lichens in Ireland. (Proceedings of the Royal Irish Academy.) Swd. is. WILLIAMS & N., July 09",Adams,John,The Distribution of Lichens in Ireland,WILLIAMS & N.,,0.0,,"Adams (John)--The Distribution of Lichens in Ireland. (Proceedings of the Royal Irish Academy.) Swd. is. WILLIAMS & N., July 09",John Adams,['Adams (John)'],,July 09,
"Adams (John)--Exposition and Illustration in Teaching. 12mo. 7 X 4), pp. 436, 59. MACMILLAN, Dec. 09",Adams,John,Exposition and Illustration in Teaching,MACMILLAN,,0.0,12mo.,"Adams (John)--Exposition and Illustration in Teaching. 12mo. 7 X 4), pp. 436, 59. MACMILLAN, Dec. 09",John Adams,['Adams (John)'],,Dec. 09,
"Adams (Joseph H.)--Harper's Machinery Book for Boys. Cr. 8vo. 8 X 5), pp. 390, 6s. HARPER, May 09",Adams,Joseph H.,Harper's Machinery Book for Boys,HARPER,6s.,0.3,8vo.,"Adams (Joseph H.)--Harper's Machinery Book for Boys. Cr. 8vo. 8 X 5), pp. 390, 6s. HARPER, May 09",Joseph H. Adams,['Adams (Joseph H.)'],,May 09,
"Adams (Smith)— Political Economy for Plain People. Cr. Svo. 7 X5, pp. 96, is. net CLARION PRESS, Oct, og Adams (Thomas) -- The Sermons of Thomas Adams, The Shakespeare of Puritan Theo- logians. A selection, edit. by John Brown, 8vo., pp. 244, 1s. 60, net ; white cloth extra, 2s. net; lambskin, 2s.6d. net (Cambridge Devotional Ser.) CAMB. UNIV. PRESS, Jay 09",Adams,Smith,Political Economy for Plain People,CAMB. UNIV. PRESS,2s.6d.,0.125,8vo.,"Adams (Smith)— Political Economy for Plain People. Cr. Svo. 7 X5, pp. 96, is. net CLARION PRESS, Oct, og Adams (Thomas) -- The Sermons of Thomas Adams, The Shakespeare of Puritan Theo- logians. A selection, edit. by John Brown, 8vo., pp. 244, Is. 60, net ; white cloth extra, 25. net; lambskin, 2s.6d. net (Cambridge Devotional Ser.) CAMB. UNIV. PRESS, Jay 09",Smith Adams,['Adams (Smith)'],,Jay 09,net
"Adams (W.M.)--Grafton Chimes : a Poem. Cr.8vo. . .DRANE, Jan, 09",Adams,W.M.,Grafton Chimes : a Poem,DRANE,,0.0,8vo.,"Adams (W.M.)--Grafton Chimes : a Poem. Cr.8vo. . .DRANE, Jan, 09",W.M. Adams,['Adams (W.M.)'],,"Jan, 09",
"Adcock (A. St. John)-Billicks. Cr. 8vo. 71 X 5 pp. 156, 2s. 6d. net ..........S. PAUL, Sep. 09",Adcock,A. St. John,Billicks,S. PAUL,2s. 6d.,0.125,8vo.,"Adcock (A. St. John)-Billicks. Cr. 8vo. 71 X 5 pp. 156, 25. 6d. net ..........S. PAUL, Sep. 09",A. St. John Adcock,['Adcock (A. St. John)'],,Sep. 09,net
"Addams (J.)-The Spirit of Youth and the City Streets. Cr. 8vo. 5s. net .. MACMILLAN, Nov. 09",Addams,J.,The Spirit of Youth and the City Streets,MACMILLAN,5s.,0.25,8vo.,"Addams (J.)-The Spirit of Youth and the City Streets. Cr. 8vo. 55. net .. MACMILLAN, Nov. 09",J. Addams,['Addams (J.)'],,Nov. 09,net
"Adderley (James)--A Piece of New Cloth : Church Tale of the 20th Century. 12mo. 7 X 4, pp. 186, 2s. net ..HUNTER & L., April 09",Adderley,James,A Piece of New Cloth : Church Tale of the,HUNTER & L.,2s.,0.1,12mo.,"Adderley (James)--A Piece of New Cloth : Church Tale of the 20th Century. I 2mo. 7 X 4, pp. 186, 25. net ..HUNTER & L., April 09",James Adderley,['Adderley (James)'],,April 09,net
"Addison, Courthope (W. J.) is, net...... April.og Addison (Joseph)-Selections from “ The Specta- tor. Edit, with intro, and notes by J. H. Lob- ban. 12mo., pp. 270, is. 4d. CAMR. UNIV. PRESS, Oct. 09","Addison, Courthope",W. J.,April,CAMR. UNIV. PRESS,4d.,0.016666666666666666,12mo.,"Addison, Courthope (W. J.) is, net...... April.og Addison (Joseph)-Selections from “ The Specta- tor. Edit, with intro, and notes by J. H. Lob- ban. 12mo., pp. 270, is. 4d. CAMR. UNIV. PRESS, Oct. 09","W. J. Addison, Courthope","['Addison, Courthope (W. J.)']",,Oct. 09,
"Addleshaw (Percy) —Sir Philip Sidney. Svo. 9X51, pp. 396, 1os. 6d. net.. METHUEN, Oct. 09",Addleshaw,Percy,Sir Philip Sidney,METHUEN,6d.,0.025,,"Addleshaw (Percy) —Sir Philip Sidney. Svo. 9X51, pp. 396, 1os. 6d. net.. METHUEN, Oct. 09",Percy Addleshaw,['Addleshaw (Percy)'],,Oct. 09,net
"Addresses to Men, Ivens (C. 11.) 2s. 6d. net Sep. og Addyman (F. T.) Coleman (J. B.) Agric. Che- mistry, 28. net Adeney (Walter F.)--The Cliristian Conception of God. Cr. 8vo. 7} X 48, PP. 280, 28. 6d. net T. LAW, Dec. 09",,,"Addresses to Men, Ivens (C",T. LAW,6d.,0.025,8vo.,"Addresses to Men, Ivens (C. 11.) 25. 6d. net Sep. og Addyman (F. T.) Coleman (J. B.) Agric. Che- mistry, 28. net Adeney (Walter F.)--The Cliristian Conception of God. Cr. 8vo. 7} X 48, PP. 280, 28. 6d. net T. LAW, Dec. 09",,,,Dec. 09,net
"Adeney (Walter F.)--The New Testament Doctrine of Christ. 16mo., pp. 188, 1s. net, swd. 6d, net (Century Bible Handbooks) JACK, Oct. 09",Adeney,Walter F.,The New Testament Doctrine of Christ,JACK,6d.,0.025,16mo.,"Adeney (Walter F.)--The New Testament Doctrine of Christ. 16mo., pp. 188, Is. net, swd. 6d, net (Century Bible Handbooks) JACK, Oct. 09",Walter F. Adeney,['Adeney (Walter F.)'],,Oct. 09,net
"Adio (R. H.) Junior Chemistry. Cr. 8vo. pp. 274, 28. 6d. (Univ. Tutorial Ser.) ..CLIVE, Jan. 09",Adio,R. H.,Junior Chemistry,CLIVE,6d.,0.025,8vo.,"Adio (R. H.) Junior Chemistry. Cr. 8vo. pp. 274, 28. 6d. (Univ. Tutorial Ser.) ..CLIVE, Jan. 09",R. H. Adio,['Adio (R. H.)'],,Jan. 09,
"Adkins (Frank J.)-An English Course for Evening Students. Cr. 8vo. 7! X 4 4, pp. 484, .SONNENSCHEIN, Oct. og Adler (Hermann)—Anglo-Jewish Memories, and other Sermons. 8vo. 82X51, pp. 302, 5s. net ROUTLEDGE, May 09",Adkins,Frank J.,An English Course for Evening Students,ROUTLEDGE,5s.,0.25,8vo.,"Adkins (Frank J.)-An English Course for Evening Students. Cr. 8vo. 7! X 4 4, pp. 484, .SONNENSCHEIN, Oct. og Adler (Hermann)—Anglo-Jewish Memories, and other Sermons. 8vo. 82X51, pp. 302, 5s. net ROUTLEDGE, May 09",Frank J. Adkins,['Adkins (Frank J.)'],,May 09,net
"Admirable Tinker, J epson (E.) 6d. net....Sep. og Admiralty-Rates of Chronometer Watches (2d.) and of Box and Pocket Chronometers (is.), on trial for purchase by the Board WYMAN, April 09",,,"Admirable Tinker, J epson (E.)",WYMAN,,0.0,,"Admirable Tinker, J epson (E.) 6d. net....Sep. og Admiralty-Rates of Chronometer Watches (2d.) and of Box and Pocket Chronometers (is.), on trial for purchase by the Board WYMAN, April 09",,,,April 09,
"Adventure of the Broad Arrow, Roberts (M.) 6d. Adventure Stories : Stirring Tales of Daring Deeds on Land and Sea. New edit. Cr. 8vo. 8 x 57 pp. 378, 2s. R. T. S., June 09",,,"Adventure of the Broad Arrow, Roberts (M.)",R. T. S.,2s.,0.1,8vo.,"Adventure of the Broad Arrow, Roberts (M.) 6d. Adventure Stories : Stirring Tales of Daring Deeds on Land and Sea. New edit. Cr. 8vo. 8 x 57 pp. 378, 2s. R. T. S., June 09",,,,June 09,
"Adventures of Four Beguiling 1diots (Tne). By One of Us. Edit. by Ř. Vignalë, Junior. New impres. Cr. 8vo., pp. 160, swd. is, net SONNENSCHEIN, Jan. 09",,,Adventures of Four Beguiling,SONNENSCHEIN,,0.0,8vo.,"Adventures of Four Beguiling Idiots (Tne). By One of Us. Edit. by Ř. Vignalë, Junior. New impres. Cr. 8vo., pp. 160, swd. is, net SONNENSCHEIN, Jan. 09",,,,Jan. 09,
"Aerial Navigation : Amount Spent on Experi- ments by the Great Powers during last year, fd. WYMAN, April 09",,,"Aerial Navigation : Amount Spent on Experi- ments by the Great Powers during last year, fd",WYMAN,,0.0,,"Aerial Navigation : Amount Spent on Experi- ments by the Great Powers during last year, fd. WYMAN, April 09",,,,April 09,
"Aero Manual (The). Compiled by the staff of  The Motor. Cr. 8vo. 7* X 51, pp. 166, is. 6d. net TEMPLE PRESS, July 09",,,Aero Manual (The),TEMPLE PRESS,6d.,0.025,8vo.,"Aero Manual (The). Compiled by the staff of  The Motor. Cr. 8vo. 7* X 51, pp. 166, is. 6d. net TEMPLE PRESS, July 09",,,,July 09,net
"Æschylus—The Persians. Trans. by C. E. S. Headlam. Cr. 8vo. swd. is....... ..BELL, Feb, 09",,,Æschylus—The Persians,BELL,,0.0,8vo.,"Æschylus—The Persians. Trans. by C. E. S. Headlam. Cr. 8vo. swd. is....... ..BELL, Feb, 09",,,,"Feb, 09",
"Æschylus—The Seven against Thebes. Trans. by C. E. S. Headlam. Cr. 8vo. swd. is. BELL, Oct. 09",,,Æschylus—The Seven against Thebes,BELL,,0.0,8vo.,"Æschylus—The Seven against Thebes. Trans. by C. E. S. Headlam. Cr. 8vo. swd. is. BELL, Oct. 09",,,,Oct. 09,
"Æsop's Fables. An adaptation of the trans. from the Greek by the Rev. G. F. Townsend. Illus. by J. M. Condé. 8vo. 83 x6, pp. 276, RICHARDS, Oct. 09",,,Æsop's Fables,RICHARDS,,0.0,8vo.,"Æsop's Fables. An adaptation of the trans. from the Greek by the Rev. G. F. Townsend. Illus. by J. M. Condé. 8vo. 83 x6, pp. 276, RICHARDS, Oct. 09",,,,Oct. 09,
"Aeth (F. G. d)-Introductory List of Books upon Social Questions. 8vo. 2d. (Liverpool) YOUNG, Sep. 09",Aeth,F. G. d,Introductory List of Books upon Social Questions,YOUNG,2d.,0.008333333333333333,8vo.,"Aeth (F. G. d)-Introductory List of Books upon Social Questions. 8vo. 2d. (Liverpool) YOUNG, Sep. 09",F. G. d Aeth,['Aeth (F. G. d)'],,Sep. 09,
"Afforestation Royal Commission on, Report. 6d.... WYMAN, Jan. 09",,,"Afforestation Royal Commission on, Report",WYMAN,6d.,0.025,,"Afforestation Royal Commission on, Report. 6d.... WYMAN, Jan. 09",,,,Jan. 09,
"Aflalo (F. G.)-Sunset Playgrounds : Fishing Days and others in California and Canada. Illus. 8vo. 9 X5#, pp. 264, 7s. 6d. net WITHERBY, Mar. 09",Aflalo,F. G.,Sunset Playgrounds : Fishing Days and others in California and Canada,WITHERBY,7s. 6d.,0.375,8vo.,"Aflalo (F. G.)-Sunset Playgrounds : Fishing Days and others in California and Canada. Illus. 8vo. 9 X5#, pp. 264, 75. 6d. net WITHERBY, Mar. 09",F. G. Aflalo,['Aflalo (F. G.)'],,Mar. 09,net
"Aflalo (F. G.)-Types of British Animals. 2nd impres. Cr. 8vo. 74 x44, pp. 310, 2s. 6d. SANDS, Sep. 09",Aflalo,F. G.,Types of British Animals,SANDS,2s. 6d.,0.125,8vo.,"Aflalo (F. G.)-Types of British Animals. 2nd impres. Cr. 8vo. 74 x44, pp. 310, 25. 6d. SANDS, Sep. 09",F. G. Aflalo,['Aflalo (F. G.)'],,Sep. 09,
"Africa, Animals of, Bryden (H. A.) 2s. 6d. Oct, og Africa and Australasia, Reynolds (J. B.) 2s. July og Africa-Boundaries between British and German Territories in Africa, 6d. WYMAX, Apr. 09",,,"Africa, Animals of, Bryden (H. A.)",WYMAX,6d.,0.025,,"Africa, Animals of, Bryden (H. A.) 25. 6d. Oct, og Africa and Australasia, Reynolds (J. B.) 25. July og Africa-Boundaries between British and German Territories in Africa, 6d. WYMAX, Apr. 09",,,,Apr. 09,
"Agnetti (Mary Prichard-)--Vicenza, the Home of The Saint.” Illus. 8vo. 9 X6, pp. 364, 12s. HODDER & S., Nov. 09",Agnetti,Mary Prichard-,"Vicenza, the Home of The Saint",HODDER & S.,12s.,0.6,8vo.,"Agnetti (Mary Prichard-)--Vicenza, the Home of The Saint.” Illus. 8vo. 9 X6, pp. 364, 12S. HODDER & S., Nov. 09",Mary Prichard- Agnetti,['Agnetti (Mary Prichard-)'],,Nov. 09,
"Agnew (W. A.)--The Electric Tramcar Handbook for Motormen, Inspectors, and Depot Workers. 5th edit., rev. and enlarged. Cr. 8vo. 7 X 41, pp. 132, swd. 2s. 6d. net .. ALABASTER, Aug. 09",Agnew,W. A.,"The Electric Tramcar Handbook for Motormen, Inspectors, and Depot Workers",ALABASTER,2s. 6d.,0.125,8vo.,"Agnew (W. A.)--The Electric Tramcar Handbook for Motormen, Inspectors, and Depot Workers. 5th edit., rev. and enlarged. Cr. 8vo. 7 X 41, pp. 132, swd. 2s. 6d. net .. ALABASTER, Aug. 09",W. A. Agnew,['Agnew (W. A.)'],,Aug. 09,net
"Agnus (Orme) - Sarah Tuldon's Lovers. Cr. 8vo. 74 X5, pp. 384, 6s..... .. WARD, L., Mar. 09",Agnus,Orme,Sarah Tuldon's Lovers,"WARD, L.",6s.,0.3,8vo.,"Agnus (Orme) - Sarah Tuldon's Lovers. Cr. 8vo. 74 X5, pp. 384, 65..... .. WARD, L., Mar. 09",Orme Agnus,['Agnus (Orme)'],,Mar. 09,
"Agricola (Simplified Text). Edit. by W.L. Paine. Cr. 8vo. 7! X5, pp. 98, 1s. 60. MURRAY, Oct. 09",Agricola,Simplified Text,Edit,MURRAY,,0.0,8vo.,"Agricola (Simplified Text). Edit. by W.L. Paine. Cr. 8vo. 7! X5, pp. 98, Is. 60. MURRAY, Oct. 09",Simplified Text Agricola,['Agricola (Simplified Text)'],,Oct. 09,
"Agricultural Education and Research-Report on the Distribution of Grants, iod. WYMAN, Aug. 09",,,"Agricultural Education and Research-Report on the Distribution of Grants, iod",WYMAN,,0.0,,"Agricultural Education and Research-Report on the Distribution of Grants, iod. WYMAN, Aug. 09",,,,Aug. 09,
"Agricultural Institute, International : Papers and Correspondence, 9fd. ....WYMAN, July 09",,,"Agricultural Institute, International : Papers and Correspondence",WYMAN,,0.0,,"Agricultural Institute, International : Papers and Correspondence, 9fd. ....WYMAN, July 09",,,,July 09,
"Agricultural Statistics--Acreage and Live Stock, 6d. ; Produce of Crops, 4 ]d, ..WYMAN, Mar. 09",,,Agricultural Statistics--Acreage and Live Stock,WYMAN,,0.0,,"Agricultural Statistics--Acreage and Live Stock, 6d. ; Produce of Crops, 4 ]d, ..WYMAN, Mar. 09",,,,Mar. 09,
"Agricultural Statistics (Ireland) for 1908, 9d. WYMAN, Nov. 09",Agricultural Statistics,Ireland,1908,WYMAN,9d.,0.0375,,"Agricultural Statistics (Ireland) for 1908, 9d. WYMAN, Nov. 09",Ireland Agricultural Statistics,['Agricultural Statistics (Ireland)'],,Nov. 09,
"Agricultural Statistics, 1908: Part III., Prices and Supplies of Agricultural Produce, 8 d. WYMAN, Sep. 09",,,Agricultural Statistics,WYMAN,,0.0,,"Agricultural Statistics, 1908: Part III., Prices and Supplies of Agricultural Produce, 8 d. WYMAN, Sep. 09",,,,Sep. 09,
"Agriculture— Part 2 of Report of the Intelligence Division, 3d.... ...WYMAN, Dec. 09",,,Agriculture— Part,WYMAN,3d.,0.0125,,"Agriculture— Part 2 of Report of the Intelligence Division, 3d.... ...WYMAN, Dec. 09",,,,Dec. 09,
"Agriculture--Proceedings under Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c., s....... WYMAN, Aug. 09",,,"Agriculture--Proceedings under Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c",WYMAN,,0.0,,"Agriculture--Proceedings under Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c., IS....... WYMAN, Aug. 09",,,,Aug. 09,
"Agriculture-Reports of Proceedings at the Nine- teenth Annual Meeting of Representatives of Authorities, 3d. WYMAN, Oct. 09",,,Agriculture-Reports of Proceedings at the Nine- teenth Annual Meeting of Representatives of Authorities,WYMAN,3d.,0.0125,,"Agriculture-Reports of Proceedings at the Nine- teenth Annual Meeting of Representatives of Authorities, 3d. WYMAN, Oct. 09",,,,Oct. 09,
"Agriculture (Board of)--Annual Report, Part I., Small Holdings, 8d. . WYMAN, Sep. og Agriculture (Board of)- Annual Report of the Land Division, s}d. .. WYMAN, Oct. 09",Agriculture,Board of,"Annual Report, Part I., Small Holdings",WYMAN,,0.0,,"Agriculture (Board of)--Annual Report, Part I., Small Holdings, 8d. . WYMAN, Sep. og Agriculture (Board of)- Annual Report of the Land Division, s}d. .. WYMAN, Oct. 09",Board of Agriculture,['Agriculture (Board of)'],,Oct. 09,
"Agriculture (Ireland)--Acreage under Crops and Live Stock, 20. WYMAN, Oct. 09",Agriculture,Ireland,Acreage under Crops and Live Stock,WYMAN,,0.0,,"Agriculture (Ireland)--Acreage under Crops and Live Stock, 20. WYMAN, Oct. 09",Ireland Agriculture,['Agriculture (Ireland)'],,Oct. 09,
"Agriculture (Ireland)-Report and Tables Relat- ing to Labourers, 21d. ..... WYMAN, Nov. 09",Agriculture,Ireland,Report and Tables Relat- ing to Labourers,WYMAN,21d.,0.0875,,"Agriculture (Ireland)-Report and Tables Relat- ing to Labourers, 21d. ..... WYMAN, Nov. 09",Ireland Agriculture,['Agriculture (Ireland)'],,Nov. 09,
"Agriculture (Cnited States Departinent of)-- Yearbook, 1908, 55 Plates. Ryl. 8vo. 9 X6, pp. 522, IOS, 60, net WESLEY, Sep. 09",Agriculture,Cnited States Departinent of,Yearbook,WESLEY,,0.0,8vo.,"Agriculture (Cnited States Departinent of)-- Yearbook, 1908, 55 Plates. Ryl. 8vo. 9 X6, pp. 522, IOS, 60, net WESLEY, Sep. 09",Cnited States Departinent of Agriculture,['Agriculture (Cnited States Departinent of)'],,Sep. 09,
"Africa, S.-Report of Convention, with copy of the Constitution Bill, 3d..... WYMAN, July 09",,,"Africa, S.-Report of Convention, with copy of the Constitution Bill",WYMAN,3d.,0.0125,,"Africa, S.-Report of Convention, with copy of the Constitution Bill, 3d..... WYMAN, July 09",,,,July 09,
"Africa, W.--Sanitary Matters, and Outbreak of Plague on the Gold Coast, 9d. WYMAN, July 09",,,"Africa, W.--Sanitary Matters, and Outbreak of Plague on the Gold Coast",WYMAN,9d.,0.0375,,"Africa, W.--Sanitary Matters, and Outbreak of Plague on the Gold Coast, 9d. WYMAN, July 09",,,,July 09,
"After her Death : the Story of a Summer. By author of “A World Beautiful.” Re-issue. 12mo. 7 X47, pp. 180, 43. 6d. net GAY & H., Mar. 09",,,After her Death : the Story of a Summer,GAY & H.,6d.,0.025,12mo.,"After her Death : the Story of a Summer. By author of “A World Beautiful.” Re-issue. 12mo. 7 X47, pp. 180, 43. 6d. net GAY & H., Mar. 09",,,,Mar. 09,net
"Al Hay'at al-Kashfiyah. Li Hal mushkilat al- Bariyah (Revelations of 'Abdulla Al-Sayid Muhammad Habib concerning the Creation and the Sidereal Universe), by Hassan Chevky Hassib. Trans. from the original Turkish by M. A. Chevky. Second edit., rev. and corrected, pp. 50. 8vo. 2s. 6d. net...... LUZAC, April 09",,,Al Hay'at al-Kashfiyah,LUZAC,2s. 6d.,0.125,8vo.,"Al Hay'at al-Kashfiyah. Li Hal mushkilat al- Bariyah (Revelations of 'Abdulla Al-Sayid Muhammad Habib concerning the Creation and the Sidereal Universe), by Hassan Chevky Hassib. Trans. from the original Turkish by M. A. Chevky. Second edit., rev. and corrected, pp. 50. 8vo. 25. 6d. net...... LUZAC, April 09",,,,April 09,net
"Albanesi (E. Maria)- Envious Eliza. Cr. 8vo. 74 X 5, pp. 414, 6s...... ...NASH, April 09",Albanesi,E. Maria,Envious Eliza,NASH,6s.,0.3,8vo.,"Albanesi (E. Maria)- Envious Eliza. Cr. 8vo. 74 X 5, pp. 414, 6s...... ...NASH, April 09",E. Maria Albanesi,['Albanesi (E. Maria)'],,April 09,
"Albanesi (E. Maria)--Envious Eliza. 3rd impress. Cr. Svo. 78 X5, PP. 414, 29. net ..NASH, Aug. 09",Albanesi,E. Maria,Envious Eliza,NASH,,0.0,,"Albanesi (E. Maria)--Envious Eliza. 3rd impress. Cr. Svo. 78 X5, PP. 414, 29. net ..NASH, Aug. 09",E. Maria Albanesi,['Albanesi (E. Maria)'],,Aug. 09,
"Albanesi (E.. Maria) ---The Invincible Amelia ; or, the Polite Adventuress. Cr. 8vo. 71 X 5, pp. 320, 3s. 60. .... METHUEN, July 09",Albanesi,E.. Maria,"The Invincible Amelia ; or, the Polite Adventuress",METHUEN,,0.0,8vo.,"Albanesi (E.. Maria) ---The Invincible Amelia ; or, the Polite Adventuress. Cr. 8vo. 71 X 5, pp. 320, 35. 60. .... METHUEN, July 09",E.. Maria Albanesi,['Albanesi (E.. Maria)'],,July 09,
"Albanesi (E. Maria) --- A Little Brown Mouse. Svo. swd. 60. HODDER & S., April 09",Albanesi,E. Maria,A Little Brown Mouse,HODDER & S.,,0.0,,"Albanesi (E. Maria) --- A Little Brown Mouse. Svo. swd. 60. HODDER & S., April 09",E. Maria Albanesi,['Albanesi (E. Maria)'],,April 09,
"Albanesi (C. Maria)-The Marriage of Margaret. Cheap edit. Cr. 8vo., pp. 288, is. net PEARSON, July 09",Albanesi,C. Maria,The Marriage of Margaret,PEARSON,,0.0,8vo.,"Albanesi (C. Maria)-The Marriage of Margaret. Cheap edit. Cr. 8vo., pp. 288, is. net PEARSON, July 09",C. Maria Albanesi,['Albanesi (C. Maria)'],,July 09,
"Albanesi (E. Maria)-A Question of Quality: Cr. 8vo. 8 X5, pp. 336, 6s..... HURST & B., Oct. 09",Albanesi,E. Maria,A Question of Quality:,HURST & B.,6s.,0.3,8vo.,"Albanesi (E. Maria)-A Question of Quality: Cr. 8vo. 8 X5, pp. 336, 6s..... HURST & B., Oct. 09",E. Maria Albanesi,['Albanesi (E. Maria)'],,Oct. 09,
"Albanesi (E. Maria)-The Strongest of All Things. 12mo. 7d, net ......HURST & B., May 09",Albanesi,E. Maria,The Strongest of All Things,HURST & B.,7d.,0.029166666666666667,12mo.,"Albanesi (E. Maria)-The Strongest of All Things. 12mo. 7d, net ......HURST & B., May 09",E. Maria Albanesi,['Albanesi (E. Maria)'],,May 09,net
"Albanesi (L. Maria)-A Young Man from the Country. 12110., 7d. net.. HURST & B., June 09",Albanesi,L. Maria,A Young Man from the Country,HURST & B.,7d.,0.029166666666666667,,"Albanesi (L. Maria)-A Young Man from the Country. 12110., 7d. net.. HURST & B., June 09",L. Maria Albanesi,['Albanesi (L. Maria)'],,June 09,net
