,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
193,"Aris (Ernest)---Toy books : Billie Rabbit ; Bunnikin Brighteyes; Dapple the wooden donkey ; The Indian ; Little Miss Duck; Sir Timothy Tapertail ; Wee Jenny Mouse ; Wee Peter Pug ; Willie Mouse ; Woodfolk Market. Ryl. 8vo. 98 x7}, ea. 1s. net GALE & P., Aug. 16",Aris,Ernest,Toy books : Billie Rabbit ; Bunnikin Brighteyes; Dapple the wooden donkey ; The Indian ; Little Miss Duck; Sir Timothy Tapertail ; Wee Jenny Mouse ; Wee Peter Pug ; Willie Mouse ; Woodfolk Market,GALE & P.,1s.,8vo.,"Aris (Ernest)---Toy books : Billie Rabbit ; Bunnikin Brighteyes; Dapple the wooden donkey ; The Indian ; Little Miss Duck; Sir Timothy Tapertail ; Wee Jenny Mouse ; Wee Peter Pug ; Willie Mouse ; Woodfolk Market. Ryl. 8vo. 98 x7}, ea. Is. net GALE & P., Aug. 16",Ernest Aris,['Aris (Ernest)'],,Aug. 16,net
198,"Arkwright (William)—Utinam: a glimmering of goddesses. Illus. by Glyn Philpot. Cr. 8vo. 78x5, pp. 132, 5s. net .LANE, Dec. 16",Arkwright,William,Utinam: a glimmering of goddesses,LANE,5s.,8vo.,"Arkwright (William)—Utinam: a glimmering of goddesses. Illus. by Glyn Philpot. Cr. 8vo. 78x5, pp. 132, 5s. net .LANE, Dec. 16",William Arkwright,['Arkwright (William)'],,Dec. 16,net
202,"Armstrong (Anne Wetzell)-The Seas of God: a novel. Cr. 8vo. 71 x4), pp. 348, 6s. MILLS & B., Mar. 16",Armstrong,Anne Wetzell,The Seas of God: a novel,MILLS & B.,6s.,8vo.,"Armstrong (Anne Wetzell)-The Seas of God: a novel. Cr. 8vo. 71 x4), pp. 348, 6s. MILLS & B., Mar. 16",Anne Wetzell Armstrong,['Armstrong (Anne Wetzell)'],,Mar. 16,
240,"Arnold (Edward V.)—War-time lectures. Cr. 8vo. 77X5, pp. 134, 1s, net ALLEN & U., Nov. 16",Arnold,Edward V.,War-time lectures,ALLEN & U.,1s.,8vo.,"Arnold (Edward V.)—War-time lectures. Cr. 8vo. 77X5, pp. 134, Is, net ALLEN & U., Nov. 16",Edward V. Arnold,['Arnold (Edward V.)'],,Nov. 16,net
251,"Ashley (Doris)—Children's stories from French fairy tales. Ryl. 8vo. 10 X 7), pp. 136, 4s. net TUCK, Nov. 16",Ashley,Doris,Children's stories from French fairy tales,TUCK,4s.,8vo.,"Ashley (Doris)—Children's stories from French fairy tales. Ryl. 8vo. 10 X 7), pp. 136, 4s. net TUCK, Nov. 16",Doris Ashley,['Ashley (Doris)'],,Nov. 16,net
256,"Ashley-Cooper (F. S.)-W. G. Grace, cricketer. Imp. 16mo. 8 X64, pp. 93, swd. 2s. net J. WISDEN, Oct. 16",Ashley-Cooper,F. S.,"W. G. Grace, cricketer",J. WISDEN,2s.,16mo.,"Ashley-Cooper (F. S.)-W. G. Grace, cricketer. Imp. 16mo. 8 X64, pp. 93, swd. 25. net J. WISDEN, Oct. 16",F. S. Ashley-Cooper,['Ashley-Cooper (F. S.)'],,Oct. 16,net
261,"Askew (Alice and Claude)-Araby's husbandı 18mo. 64 X 4, pp. 288, 7d. net HURST & B., Nov. 16",Askew,Alice,Araby's husbandı,HURST & B.,7d.,18mo.,"Askew (Alice and Claude)-Araby's husbandı 18mo. 64 X 4, pp. 288, 7d. net HURST & B., Nov. 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,Nov. 16,net
262,"Askew (Alice and Claude) --Barbara. Cheap ed. 18mo. 64 x 4, pp. 254, 7d. net NEWNES, June 16",Askew,Alice,Barbara,NEWNES,7d.,18mo.,"Askew (Alice and Claude) --Barbara. Cheap ed. 18mo. 64 x 4, pp. 254, 7d. net NEWNES, June 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,June 16,net
263,"Askew (Alice and Claude)-The Footlight glare. Cr. 8vo. 7* X 5, pp. 320, 6s. WARD, L., Apr. 16",Askew,Alice,The Footlight glare,"WARD, L.",6s.,8vo.,"Askew (Alice and Claude)-The Footlight glare. Cr. 8vo. 7* X 5, pp. 320, 6s. WARD, L., Apr. 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,Apr. 16,
264,"Askew (Alice and Claude)-Freedom. 18mo. 61 X 43, pp. 288, 7d. net .. HURST & B., July 16",Askew,Alice,Freedom,HURST & B.,7d.,18mo.,"Askew (Alice and Claude)-Freedom. 18mo. 61 X 43, pp. 288, 7d. net .. HURST & B., July 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,July 16,net
265,"Askew (Alice and Claude) —God's clay. Cheap ed. 18mo. 61 x 41, pp. 250, 7d, net. NEWNES, Feb 16.",Askew,Alice,God's clay,NEWNES,7d.,18mo.,"Askew (Alice and Claude) —God's clay. Cheap ed. 18mo. 61 x 41, pp. 250, 7d, net. NEWNES, Feb 16.",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,Feb 16,net
266,"Askew (Alice and Claude)—The Golden quest. 8vo. 8 x 54, pp. 128, swd. 6d. WARD, L., June 16",Askew,Alice,The Golden quest,"WARD, L.",6d.,8vo.,"Askew (Alice and Claude)—The Golden quest. 8vo. 8 x 54, pp. 128, swd. 6d. WARD, L., June 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,June 16,
267,"Askew (Alice and Claude)-Her father's daughter. Cr. 8vo. 71 x 5, pp. 303, 6s. WARD, L., Oct. 16",Askew,Alice,Her father's daughter,"WARD, L.",6s.,8vo.,"Askew (Alice and Claude)-Her father's daughter. Cr. 8vo. 71 x 5, pp. 303, 6s. WARD, L., Oct. 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,Oct. 16,
268,"Askew (Alice and Claude)-The House next door. Cheap ed. 18mo. 61 x 4, pp. 254, 7d. net WARD, L., May 16",Askew,Alice,The House next door,"WARD, L.",7d.,18mo.,"Askew (Alice and Claude)-The House next door. Cheap ed. 18mo. 61 x 4, pp. 254, 7d. net WARD, L., May 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,May 16,net
269,"Askew (Alice and Claude)— The Mystery of Helmsley Grange. 8vo. 81 x 58, pp. 90, swd. 6d. .PEARSON, July 16",Askew,Alice,The Mystery of Helmsley Grange,PEARSON,6d.,8vo.,"Askew (Alice and Claude)— The Mystery of Helmsley Grange. 8vo. 81 x 58, pp. 90, swd. 6d. .PEARSON, July 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,July 16,
270,"Askew (Alice and Claude)-Nurse. Cr. 8vo. 71 X 5, pp. 244, 2s. net.. HODDER & S., Feb. 16",Askew,Alice,Nurse,HODDER & S.,2s.,8vo.,"Askew (Alice and Claude)-Nurse. Cr. 8vo. 71 X 5, pp. 244, 2s. net.. HODDER & S., Feb. 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,Feb. 16,net
271,"Askew (Alice and Claude)-The Shulamite. Cheap ed. Cr. 8vo. 71 x 47, pp. 322, 1s net UNWIN, May 16",Askew,Alice,The Shulamite,UNWIN,1,8vo.,"Askew (Alice and Claude)-The Shulamite. Cheap ed. Cr. 8vo. 71 x 47, pp. 322, Is net UNWIN, May 16",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,May 16,net
275,"Asch (P.)-Twelve lectures the modern treatment of gonorrhea in the male. Trans. and annotated by Faxton E. Gardner. Cr. 8vo. 8 X 5, 5s. net .... HEINEMANN, Mar 16.",Asch,P.,Twelve lectures the modern treatment of gonorrhea in the male,HEINEMANN,5s.,8vo.,"Asch (P.)-Twelve lectures the modern treatment of gonorrhea in the male. Trans. and annotated by Faxton E. Gardner. Cr. 8vo. 8 X 5, 5s. net .... HEINEMANN, Mar 16.",P. Asch,['Asch (P.)'],,Mar 16,net
276,"Ash (Edwin L.)-Stammering and successful con- trol in speech and action. Cr. 8vo. 78 X 5, pp. 122, 28. 6d. net MILLS & B., Mar. 16",Ash,Edwin L.,Stammering and successful con- trol in speech and action,MILLS & B.,6d.,8vo.,"Ash (Edwin L.)-Stammering and successful con- trol in speech and action. Cr. 8vo. 78 X 5, pp. 122, 28. 6d. net MILLS & B., Mar. 16",Edwin L. Ash,['Ash (Edwin L.)'],,Mar. 16,net
278,"Atherton (Gertrude)-Mrs. Balfame. Cr. 8vo. 71x5, pp. 376, 6s. .MURRAY, Mar. 16",Atherton,Gertrude,Mrs,MURRAY,6s.,8vo.,"Atherton (Gertrude)-Mrs. Balfame. Cr. 8vo. 71x5, pp. 376, 6s. .MURRAY, Mar. 16",Gertrude Atherton,['Atherton (Gertrude)'],,Mar. 16,
283,"Askew (Fred)—Shakespeare tercentenary souvenir: Atkins (W. R. G.)-Some recent researches in England's thoughts in Shakespeare's words. plant physiology. Cr. 8vo. 71 X 4, pp. 340, Ryl. 8vo. 10 X 61, pp. 80, is. net 78. 6d. net WHITTAKER, June 16",Askew,Fred,Shakespeare tercentenary souvenir: Atkins (W. R. G.)-Some recent researches in England's thoughts in Shakespeare's words,WHITTAKER,6d.,8vo.,"Askew (Fred)—Shakespeare tercentenary souvenir: Atkins (W. R. G.)-Some recent researches in England's thoughts in Shakespeare's words. plant physiology. Cr. 8vo. 71 X 4, pp. 340, Ryl. 8vo. 10 X 61, pp. 80, is. net 78. 6d. net WHITTAKER, June 16",Fred Askew,['Askew (Fred)'],,June 16,net
285,"Atlay (J. B.)—The Tichborne case. Intro. by Assumption of the Virgin (The): a miracle play William Roughead. Cr. 8vo. 71 x 41, pp. 234, from the N-Town Cycle. Ed. by W. w. swd. 1s. net . HODGE, Nov. 16",Atlay,J. B.,The Tichborne case,HODGE,1s.,8vo.,"Atlay (J. B.)—The Tichborne case. Intro. by Assumption of the Virgin (The): a miracle play William Roughead. Cr. 8vo. 71 x 41, pp. 234, from the N-Town Cycle. Ed. by W. w. swd. Is. net . HODGE, Nov. 16",J. B. Atlay,['Atlay (J. B.)'],,Nov. 16,net
299,"Nov. 16 Ayres (Ruby M.)--A Man of his word. Cr. 8vo. Australia : New world of the South, Fitchett 74 x 5, pp. 372, 2s. 6d. net HODDER & S., Nov. 16",Nov. 16 Ayres,Ruby M.,A Man of his word,HODDER & S.,2s. 6d.,8vo.,"Nov. 16 Ayres (Ruby M.)--A Man of his word. Cr. 8vo. Australia : New world of the South, Fitchett 74 x 5, pp. 372, 2s. 6d. net HODDER & S., Nov. 16",Ruby M. Nov. 16 Ayres,['Nov. 16 Ayres (Ruby M.)'],,Nov. 16,net
307,"Babcock (Edwina Stanton)Greek wayfarers and other poems. Cr. 8vo. 71 x 5, bds. 6s. net PUTNAM, Oct. 16",Babcock,Edwina Stanton,Greek wayfarers and other poems,PUTNAM,6s.,8vo.,"Babcock (Edwina Stanton)Greek wayfarers and other poems. Cr. 8vo. 71 x 5, bds. 6s. net PUTNAM, Oct. 16",Edwina Stanton Babcock,['Babcock (Edwina Stanton)'],,Oct. 16,net
308,"Babson (Roger W.)—The Future of South America. Cr. 8vo. 7* X 5, pp. 516, 7s. 6d. net DUCKWORTH, June 16",Babson,Roger W.,The Future of South America,DUCKWORTH,7s. 6d.,8vo.,"Babson (Roger W.)—The Future of South America. Cr. 8vo. 7* X 5, pp. 516, 75. 6d. net DUCKWORTH, June 16",Roger W. Babson,['Babson (Roger W.)'],,June 16,net
311,"Bacon (Charles W.) and Morse (Franklyn S.) The American plan of government. 8vo. 81 x 51, I 28. 6d, net .PUTNAM, June 16",Bacon,Charles W.,The American plan of government,PUTNAM,6d.,8vo.,"Bacon (Charles W.) and Morse (Franklyn S.) The American plan of government. 8vo. 81 x 51, I 28. 6d, net .PUTNAM, June 16",Charles W. Bacon,"['Bacon (Charles W.)', 'Morse (Franklyn S.)']",,June 16,net
315,"Baden-Powell (Sir R.)—The Wolf-Cubs' hdbk. Cr. 8vo.7x5}, pp. 230, 2s. 6d. net ; swd. is. 6d. net .PEARSON, Dec. 16",Baden-Powell,Sir R.,The Wolf-Cubs' hdbk,PEARSON,6d.,8vo,"Baden-Powell (Sir R.)—The Wolf-Cubs' hdbk. Cr. 8vo.7x5}, pp. 230, 25. 6d. net ; swd. is. 6d. net .PEARSON, Dec. 16",Sir R. Baden-Powell,['Baden-Powell (Sir R.)'],,Dec. 16,net
316,"Baden-Powell (Robert)-Young knights of the Empire : their code and further scout yarns. Cr. 8vo. 74 x 5, pp. 210, 23. net, swd., 1s. net PEARSON, Apr. 16",Baden-Powell,Robert,Young knights of the Empire : their code and further scout yarns,PEARSON,1s.,8vo.,"Baden-Powell (Robert)-Young knights of the Empire : their code and further scout yarns. Cr. 8vo. 74 x 5, pp. 210, 23. net, swd., Is. net PEARSON, Apr. 16",Robert Baden-Powell,['Baden-Powell (Robert)'],,Apr. 16,net
317,"Baden-Powell (W.)-Sea scouting and seamanship for boys. New ed. Cr. 8vo. 77 X 5, pp. 198, swd. is. 6d, net ..... J. BROWN, June 16",Baden-Powell,W.,Sea scouting and seamanship for boys,J. BROWN,6d.,8vo.,"Baden-Powell (W.)-Sea scouting and seamanship for boys. New ed. Cr. 8vo. 77 X 5, pp. 198, swd. is. 6d, net ..... J. BROWN, June 16",W. Baden-Powell,['Baden-Powell (W.)'],,June 16,net
322,"Bagwell (Richard)—Ireland under the Stuarts and during the Interregnum. Vol. 3, 1660- 1690. 8vo. 9 x6, 15s. net LONGMANS, Sep. 16",Bagwell,Richard,Ireland under the Stuarts and during the Interregnum,LONGMANS,15s.,8vo.,"Bagwell (Richard)—Ireland under the Stuarts and during the Interregnum. Vol. 3, 1660- 1690. 8vo. 9 x6, 155. net LONGMANS, Sep. 16",Richard Bagwell,['Bagwell (Richard)'],,Sep. 16,net
324,"Baikie (James)--Some British painters. Ryl. 8vo. 93 x 71, pp. 46, 2s. 6d, net . BLACK, Nov. 16",Baikie,James,Some British painters,BLACK,2s. 6d.,8vo.,"Baikie (James)--Some British painters. Ryl. 8vo. 93 x 71, pp. 46, 25. 6d, net . BLACK, Nov. 16",James Baikie,['Baikie (James)'],,Nov. 16,net
327,"Bailey (H. C.)-The Gamesters. Cr. 8vo. 73 x 5, 5s. net.. .METHUEN, Oct. 16",Bailey,H. C.,The Gamesters,METHUEN,5s.,8vo.,"Bailey (H. C.)-The Gamesters. Cr. 8vo. 73 x 5, 55. net.. .METHUEN, Oct. 16",H. C. Bailey,['Bailey (H. C.)'],,Oct. 16,net
331,"Bailey (Temple)-Contrary Mary. Cr. 8vo 74 X 5, pp. 348, 6s. ......DUCKWORTH, May 16",Bailey,Temple,Contrary Mary,DUCKWORTH,6s.,8vo,"Bailey (Temple)-Contrary Mary. Cr. 8vo 74 X 5, pp. 348, 6s. ......DUCKWORTH, May 16",Temple Bailey,['Bailey (Temple)'],,May 16,
332,"Bailey (W. F.)---The Slavs of the war zone. 8vo. 9 x5, pp. 28c, ios. 6d. net CHAPMAN & H., June 16",Bailey,W. F.,The Slavs of the war zone,CHAPMAN & H.,6d.,8vo.,"Bailey (W. F.)---The Slavs of the war zone. 8vo. 9 x5, pp. 28c, ios. 6d. net CHAPMAN & H., June 16",W. F. Bailey,['Bailey (W. F.)'],,June 16,net
334,"Baillie-Saunders (Margaret)-Litany Lane : novel. Cheap ed. 8vo. 81 x 54, pp. 156, swd. 6d. HUTCHINSON, May 16",Baillie-Saunders,Margaret,Litany Lane : novel,HUTCHINSON,6d.,8vo.,"Baillie-Saunders (Margaret)-Litany Lane : novel. Cheap ed. 8vo. 81 x 54, pp. 156, swd. 6d. HUTCHINSON, May 16",Margaret Baillie-Saunders,['Baillie-Saunders (Margaret)'],,May 16,
336,"Bain (R. Nisbet) ed, and tr.-Cossack fairy tales and folk tales. Ryl. 8vo. 9£ x 7), pp. 288, 7s. 6d. net ..HARRAP, Aug. 16",Bain,R. Nisbet,Cossack fairy tales and folk tales,HARRAP,7s. 6d.,8vo.,"Bain (R. Nisbet) ed, and tr.-Cossack fairy tales and folk tales. Ryl. 8vo. 9£ x 7), pp. 288, 75. 6d. net ..HARRAP, Aug. 16",R. Nisbet Bain,['Bain (R. Nisbet)'],,Aug. 16,net
338,"Bainbridge (Oliver)-John Strange Winter : volume of personal record. Illus. 8vo. 91 x64, pp. 175, IOS. 6d. net. EAST & WEST, LTD., Aug. 16",Bainbridge,Oliver,John Strange Winter : volume of personal record,"EAST & WEST, LTD.",6d.,8vo.,"Bainbridge (Oliver)-John Strange Winter : volume of personal record. Illus. 8vo. 91 x64, pp. 175, IOS. 6d. net. EAST & WEST, LTD., Aug. 16",Oliver Bainbridge,['Bainbridge (Oliver)'],,Aug. 16,net
340,"W. Baines (Constance)-Teacher's manual of gar- menting. Pt. 1. 4to. 10 X 75, pp. 104, 3s. 6d. net ..BELL, Od. 16",W. Baines,Constance,Teacher's manual of gar- menting,BELL,3s. 6d.,4to.,"W. Baines (Constance)-Teacher's manual of gar- menting. Pt. 1. 4to. 10 X 75, pp. 104, 35. 6d. net ..BELL, Od. 16",Constance W. Baines,['W. Baines (Constance)'],,Od. 16,net
341,"Bainvillo (Jacques)—Italy and the War. Cr. 8vo. 77 x 51, pp. 267, 3s. 6d. net HODDER & S., Dec. 16",Bainvillo,Jacques,Italy and the War,HODDER & S.,3s. 6d.,8vo.,"Bainvillo (Jacques)—Italy and the War. Cr. 8vo. 77 x 51, pp. 267, 35. 6d. net HODDER & S., Dec. 16",Jacques Bainvillo,['Bainvillo (Jacques)'],,Dec. 16,net
342,"Balrd (Ednin)-The City of purple dreams. Cr. 8vo. 71 x 41, pp. 320, 6s. .WARD, L., Apr. 16",Balrd,Ednin,The City of purple dreams,"WARD, L.",6s.,8vo.,"Balrd (Ednin)-The City of purple dreams. Cr. 8vo. 71 x 41, pp. 320, 6s. .WARD, L., Apr. 16",Ednin Balrd,['Balrd (Ednin)'],,Apr. 16,
343,"Bairnstather (Bruce, Capt.)--Bullets and billets. Cr. 8vo. 71 x 51, pp. 304, 5s. net RICHARDS, Dec. 16",Bairnstather,"Bruce, Capt.",Bullets and billets,RICHARDS,5s.,8vo.,"Bairnstather (Bruce, Capt.)--Bullets and billets. Cr. 8vo. 71 x 51, pp. 304, 5s. net RICHARDS, Dec. 16","Bruce, Capt. Bairnstather","['Bairnstather (Bruce, Capt.)']",,Dec. 16,net
345,"Baker (Amy J.) (Mrs. Maynard Crawford) Moonflower. Cr. 8vo. 8 X 5, pp. 320, 6s. LONG, Aug. 16",Baker,Amy J.,Mrs,LONG,6s.,8vo.,"Baker (Amy J.) (Mrs. Maynard Crawford) Moonflower. Cr. 8vo. 8 X 5, pp. 320, 6s. LONG, Aug. 16",Amy J. Baker,['Baker (Amy J.)'],,Aug. 16,
346,"Baker (Arthur E.)-A Tennyson dictionary : the characters and place-names contained in the poetical and dramatic works of the poet, alphabetically arranged and described synopsis of the poems and plays. 8vo. 91 x6, pp. 302, 83, 6d. net ROUTLEDGE, May 16",Baker,Arthur E.,"A Tennyson dictionary : the characters and place-names contained in the poetical and dramatic works of the poet, alphabetically arranged and described synopsis of the poems and plays",ROUTLEDGE,6d.,8vo.,"Baker (Arthur E.)-A Tennyson dictionary : the characters and place-names contained in the poetical and dramatic works of the poet, alphabetically arranged and described synopsis of the poems and plays. 8vo. 91 x6, pp. 302, 83, 6d. net ROUTLEDGE, May 16",Arthur E. Baker,['Baker (Arthur E.)'],,May 16,net
347,"Baker (James)-American university progress and college reform. Cr. 8vo. 71 X 5, 4s. 6d. net LONGMANS, June 16",Baker,James,American university progress and college reform,LONGMANS,4s. 6d.,8vo.,"Baker (James)-American university progress and college reform. Cr. 8vo. 71 X 5, 45. 6d. net LONGMANS, June 16",James Baker,['Baker (James)'],,June 16,net
350,"Bakshy (Alexander)-The Path of the modern Russian stage and other essays. 8vo. 81 x 51, pp. 266, 78. 6d. net ....PALMER & H., Sep. 16",Bakshy,Alexander,The Path of the modern Russian stage and other essays,PALMER & H.,6d.,8vo.,"Bakshy (Alexander)-The Path of the modern Russian stage and other essays. 8vo. 81 x 51, pp. 266, 78. 6d. net ....PALMER & H., Sep. 16",Alexander Bakshy,['Bakshy (Alexander)'],,Sep. 16,net
354,"Baldwin (J. Mark)—The Super-state and the eternal values : being the Herbert Spencer Lecture, March 15, 1916. 8vo. 9 X6, swd, s. 6d. net ..MILFORD, Mar. 16",Baldwin,J. Mark,"The Super-state and the eternal values : being the Herbert Spencer Lecture, March",MILFORD,6d.,8vo.,"Baldwin (J. Mark)—The Super-state and the eternal values : being the Herbert Spencer Lecture, March 15, 1916. 8vo. 9 X6, swd, IS. 6d. net ..MILFORD, Mar. 16",J. Mark Baldwin,['Baldwin (J. Mark)'],,Mar. 16,net
355,"Baldwin (May)—Irene to the rescue. Cr. 8vo. 78 x 54, pp. 304, 3s. 6d. ..CHAMBERS, Nov. 16",Baldwin,May,Irene to the rescue,CHAMBERS,3s. 6d.,8vo.,"Baldwin (May)—Irene to the rescue. Cr. 8vo. 78 x 54, pp. 304, 3s. 6d. ..CHAMBERS, Nov. 16",May Baldwin,['Baldwin (May)'],,Nov. 16,
356,"Baldwin (May)-Mrs. Manning's wards. Cr. 8vo, 74 X5}, pp. 332, 4s. ....CHAMBERS, Oct. 16",Baldwin,May,Mrs,CHAMBERS,4s.,"8vo,","Baldwin (May)-Mrs. Manning's wards. Cr. 8vo, 74 X5}, pp. 332, 45. ....CHAMBERS, Oct. 16",May Baldwin,['Baldwin (May)'],,Oct. 16,
358,"Balfour (Andrew)—The Golden kingdom. 18mo. 64 x 4, pp. 488, 7d. net ...NELSON, June 16",Balfour,Andrew,The Golden kingdom,NELSON,7d.,18mo.,"Balfour (Andrew)—The Golden kingdom. 18mo. 64 x 4, pp. 488, 7d. net ...NELSON, June 16",Andrew Balfour,['Balfour (Andrew)'],,June 16,net
359,"Balfour (Arthur J.)-The Freedom of the seas. Q. 8vo. 71 x 4t, 2d. ......UNWIN, June 16",Balfour,Arthur J.,The Freedom of the seas,UNWIN,2d.,8vo.,"Balfour (Arthur J.)-The Freedom of the seas. Q. 8vo. 71 x 4t, 2d. ......UNWIN, June 16",Arthur J. Balfour,['Balfour (Arthur J.)'],,June 16,
361,"Ballantyno (R. M.)—The Coral 1sland. Cheap ed. 18mo. 67 x 4, pp. 444, 1s, net COLLINS, May 16",Ballantyno,R. M.,The Coral,COLLINS,1s.,18mo.,"Ballantyno (R. M.)—The Coral Island. Cheap ed. 18mo. 67 x 4, pp. 444, Is, net COLLINS, May 16",R. M. Ballantyno,['Ballantyno (R. M.)'],,May 16,net
362,"Ballantyne (R. M.)—The Coral island. 8vo. 81x 58, pp. 331, 28. 6d. net A. GARDNER, Nov. 16",Ballantyne,R. M.,The Coral island,A. GARDNER,6d.,8vo.,"Ballantyne (R. M.)—The Coral island. 8vo. 81x 58, pp. 331, 28. 6d. net A. GARDNER, Nov. 16",R. M. Ballantyne,['Ballantyne (R. M.)'],,Nov. 16,net
364,"Ballantyne (R. M.)—Ungava. Cheap ed. 18mo. 61 x 44, pp. 384, 7d. net....NELSON, May 16",Ballantyne,R. M.,Ungava,NELSON,7d.,18mo.,"Ballantyne (R. M.)—Ungava. Cheap ed. 18mo. 61 x 44, pp. 384, 7d. net....NELSON, May 16",R. M. Ballantyne,['Ballantyne (R. M.)'],,May 16,net
365,"Ballard (A.) see Levett (A. E.) and Ballard. Ballard (Frank)-Christian reality in mod. light. Cr. 8vo. 7* x 5, pp. 464, 3s. 6d. net KELLY, July 16",Ballard,A.,Christian reality in mod,KELLY,3s. 6d.,8vo.,"Ballard (A.) see Levett (A. E.) and Ballard. Ballard (Frank)-Christian reality in mod. light. Cr. 8vo. 7* x 5, pp. 464, 35. 6d. net KELLY, July 16",A. Ballard,"['Ballard (A.)', 'Ballard (Frank)']",,July 16,net
366,"Ballard (Frank)-Christianity after the war, Cr. 8vo. 78 x 5, pp. 156, 2s. 6d. net KELLY, Mar. 16",Ballard,Frank,Christianity after the war,KELLY,2s. 6d.,8vo.,"Ballard (Frank)-Christianity after the war, Cr. 8vo. 78 x 5, pp. 156, 2s. 6d. net KELLY, Mar. 16",Frank Ballard,['Ballard (Frank)'],,Mar. 16,net
367,"Ballard (Frank)-Why not “Russellism? Cr. 8vo. 77 x 5, pp. 270, swd. 6d. net KELLY, July 16",Ballard,Frank,Why not “Russellism?,KELLY,6d.,8vo.,"Ballard (Frank)-Why not “Russellism? Cr. 8vo. 77 x 5, pp. 270, swd. 6d. net KELLY, July 16",Frank Ballard,['Ballard (Frank)'],,July 16,net
370,"Balzac (Honoré de)-Eugénie Grandet. Cheap ed, 18mo. 67 x 4, pp. 312, 1s, net COLLINS, May 16",Balzac,Honoré de,Eugénie Grandet,COLLINS,1s.,18mo.,"Balzac (Honoré de)-Eugénie Grandet. Cheap ed, 18mo. 67 x 4, pp. 312, Is, net COLLINS, May 16",Honoré de Balzac,['Balzac (Honoré de)'],,May 16,net
371,"Bamford (Horace)-The Old-world village of Sonning-on-Thames. Cr. 8vo. 71 X 5, 2s. 6d. net ..DRANE, Feb. 16",Bamford,Horace,The Old-world village of Sonning-on-Thames,DRANE,2s. 6d.,8vo.,"Bamford (Horace)-The Old-world village of Sonning-on-Thames. Cr. 8vo. 71 X 5, 25. 6d. net ..DRANE, Feb. 16",Horace Bamford,['Bamford (Horace)'],,Feb. 16,net
372,"Bamford (Samuel)-Passages in the life of a Radical; and Early days. Ed. w. intro. by Henry Dunckley. Comp. pop. ed. Cr. 8vo. 8 X 5, pp. 348, 28. 6d. net ...UNWIN, Sep. 16",Bamford,Samuel,Passages in the life of a Radical; and Early days,UNWIN,6d.,8vo.,"Bamford (Samuel)-Passages in the life of a Radical; and Early days. Ed. w. intro. by Henry Dunckley. Comp. pop. ed. Cr. 8vo. 8 X 5, pp. 348, 28. 6d. net ...UNWIN, Sep. 16",Samuel Bamford,['Bamford (Samuel)'],,Sep. 16,net
373,"Bamfylde (Walter)-Midsummer magic. Cheaper ed. Cr. 8vo. 7* X 5, pp. 310, 2s. net S. LOW, Sep. 16",Bamfylde,Walter,Midsummer magic,S. LOW,2s.,8vo.,"Bamfylde (Walter)-Midsummer magic. Cheaper ed. Cr. 8vo. 7* X 5, pp. 310, 25. net S. LOW, Sep. 16",Walter Bamfylde,['Bamfylde (Walter)'],,Sep. 16,net
375,"Bang (J. P.)-Hurrah and hallelujah : the spirit of New-Germanism. Cr. 8vo. 74 x 51, pp. 288, 38. 6d. net .....HODDER & S., Dec. 16",Bang,J. P.,Hurrah and hallelujah : the spirit of New-Germanism,HODDER & S.,6d.,8vo.,"Bang (J. P.)-Hurrah and hallelujah : the spirit of New-Germanism. Cr. 8vo. 74 x 51, pp. 288, 38. 6d. net .....HODDER & S., Dec. 16",J. P. Bang,['Bang (J. P.)'],,Dec. 16,net
