,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
45,"Adamson (John E.)-Songs from the South. Cr. 8vo. 4s. 6d. net ..LONGMANS, Dec. 15",Adamson,John E.,Songs from the South,LONGMANS,4s. 6d.,0.225,8vo.,"Adamson (John E.)-Songs from the South. Cr. 8vo. 45. 6d. net ..LONGMANS, Dec. 15",John E. Adamson,['Adamson (John E.)'],,Dec. 15,net
46,"Adcock (A. John)-Seeing it through : how Britain answered the call. Cr. 8vo., pp. 192, swd. is, net .. HODDER & S., Apr. 15",Adcock,A. John,Seeing it through : how Britain answered the call,HODDER & S.,,0.0,8vo.,"Adcock (A. John)-Seeing it through : how Britain answered the call. Cr. 8vo., pp. 192, swd. is, net .. HODDER & S., Apr. 15",A. John Adcock,['Adcock (A. John)'],,Apr. 15,
47,"Adcock (K. J.)-Leather, from the raw material to the finished product. Illus. Cr. 8vo. 71 x 41, pp. 168, 1s. 6d. net ........PITMAN, June 15",Adcock,K. J.,"Leather, from the raw material to the finished product",PITMAN,1s. 6d.,0.07500000000000001,8vo.,"Adcock (K. J.)-Leather, from the raw material to the finished product. Illus. Cr. 8vo. 71 x 41, pp. 168, Is. 6d. net ........PITMAN, June 15",K. J. Adcock,['Adcock (K. J.)'],,June 15,net
48,"Addams (Jane)-A New conscience and an ancient evil. New ed. Cr. 8vo. 7} X 4), pp. 232, 28. net MACMILLAN, Aug. 15",Addams,Jane,A New conscience and an ancient evil,MACMILLAN,,0.0,8vo.,"Addams (Jane)-A New conscience and an ancient evil. New ed. Cr. 8vo. 7} X 4), pp. 232, 28. net MACMILLAN, Aug. 15",Jane Addams,['Addams (Jane)'],,Aug. 15,
49,"Addison (Joseph)-Essays. Chosen and edited with a preface and a few notes by Sir James George Frazer. 2 vols. Cr. 8vo. 77 X48, pp. 454, 490, 8s. net (Eversley series) MACMILLAN, Feb. 15",Addison,Joseph,Essays,MACMILLAN,8s.,0.4,8vo.,"Addison (Joseph)-Essays. Chosen and edited with a preface and a few notes by Sir James George Frazer. 2 vols. Cr. 8vo. 77 X48, pp. 454, 490, 8s. net (Eversley series) MACMILLAN, Feb. 15",Joseph Addison,['Addison (Joseph)'],,Feb. 15,net
50,"Addison (Joseph)-Miscellaneous works. Ed. by A. E. Guthkelch. Vol. 2. 8vo., 78. 6d. net BELL, Oct. 15",Addison,Joseph,Miscellaneous works,BELL,6d.,0.025,8vo.,"Addison (Joseph)-Miscellaneous works. Ed. by A. E. Guthkelch. Vol. 2. 8vo., 78. 6d. net BELL, Oct. 15",Joseph Addison,['Addison (Joseph)'],,Oct. 15,net
51,"Adeney (Walter F.)- Faith to-day. 18mo. 61 x 41, pp. 94, is. net. ...CLARKE, Dec. 15",Adeney,Walter F.,Faith to-day,CLARKE,,0.0,18mo.,"Adeney (Walter F.)- Faith to-day. 18mo. 61 x 41, pp. 94, is. net. ...CLARKE, Dec. 15",Walter F. Adeney,['Adeney (Walter F.)'],,Dec. 15,
52,"Adkins (Frank J.)—The War : its origins and warnings. Cr. 8vo. 7} X41, pp. 228, 2s. 6d. net ALLEN & UNWIN, Jan. 15",Adkins,Frank J.,The War : its origins and warnings,ALLEN & UNWIN,2s. 6d.,0.125,8vo.,"Adkins (Frank J.)—The War : its origins and warnings. Cr. 8vo. 7} X41, pp. 228, 2s. 6d. net ALLEN & UNWIN, Jan. 15",Frank J. Adkins,['Adkins (Frank J.)'],,Jan. 15,net
53,"Adler (Elizabeth) —The Crochet lace book : a series of twenty-six novel, effective and easy designs. 4to., pp. 52, swd. is. net BAZAAR OFFICE, Oct. 15",Adler,Elizabeth,"The Crochet lace book : a series of twenty-six novel, effective and easy designs",BAZAAR OFFICE,,0.0,4to.,"Adler (Elizabeth) —The Crochet lace book : a series of twenty-six novel, effective and easy designs. 4to., pp. 52, swd. is. net BAZAAR OFFICE, Oct. 15",Elizabeth Adler,['Adler (Elizabeth)'],,Oct. 15,
54,"Admiralty-Compass on land (The Magnetic). With protractor, 2s. 6d. ; without protractor, 6d. .WYMAN, May 15",,,Admiralty-Compass on land (The Magnetic),WYMAN,6d.,0.025,,"Admiralty-Compass on land (The Magnetic). With protractor, 25. 6d. ; without protractor, 6d. .WYMAN, May 15",,,,May 15,
55,"Admiralty-Dockyard expense accounts, 1913-14 s. 6u. WYMAN, July 15",,,Admiralty-Dockyard expense accounts,WYMAN,,0.0,,"Admiralty-Dockyard expense accounts, 1913-14 IS. 6u. WYMAN, July 15",,,,July 15,
56,"Admiralty-Gunnery: Result of test of gun- layers with heavy guns and light Q.F. guns in H.M. Fleet, 1914. 4d. WYMAN, June 15",,,Admiralty-Gunnery: Result of test of gun- layers with heavy guns and light Q.F. guns in H.M. Fleet,WYMAN,4d.,0.016666666666666666,,"Admiralty-Gunnery: Result of test of gun- layers with heavy guns and light Q.F. guns in H.M. Fleet, 1914. 4d. WYMAN, June 15",,,,June 15,
57,"Admiralty-Hydrographic. The Supplements noted here are gratis to purchasers of the various Pilots : Admiralty-Hydrographic. Africa Pilot. Pt. 3, South and East Coasts of Africa from the Cape of Good Hope to Ras Hafún 8th ed., 191s. 58. POTTER, Oct. 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. The Supplements noted here are gratis to purchasers of the various Pilots : Admiralty-Hydrographic. Africa Pilot. Pt. 3, South and East Coasts of Africa from the Cape of Good Hope to Ras Hafún 8th ed., 1915. 58. POTTER, Oct. 15",,,,Oct. 15,
58,"Admiralty-Hydrographic. Alaska and Bering Sea pilot, 1908. Rev. supp. (3) POTTER, Nov. 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Alaska and Bering Sea pilot, 1908. Rev. supp. (3) POTTER, Nov. 15",,,,Nov. 15,
59,"Admiralty-Hydrographic. Arctic pilot. Vol. 1, 1907. Rev. supp. (2), 191s..POTTER, Aug. 15",,,Admiralty-Hydrographic,POTTER,191s.,9.55,,"Admiralty-Hydrographic. Arctic pilot. Vol. 1, 1907. Rev. supp. (2), 1915..POTTER, Aug. 15",,,,Aug. 15,
60,"Admiralty-Hydrographic. Australia pilot. Vol. 5, North, North-West and West Coasts between the Western Approach to Torres Strait and Cape Leeuwin. 1st ed. 3s...J. D. POTTER, Jan. 15",,,Admiralty-Hydrographic,J. D. POTTER,3s.,0.15,,"Admiralty-Hydrographic. Australia pilot. Vol. 5, North, North-West and West Coasts between the Western Approach to Torres Strait and Cape Leeuwin. Ist ed. 35...J. D. POTTER, Jan. 15",,,,Jan. 15,
61,"Admiralty-Hydrographic. Charts, plans, and sailing directions : Geographical catalogue. Dec. 31, 1914, Gratis ...POTTER, May 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Charts, plans, and sailing directions : Geographical catalogue. Dec. 31, 1914, Gratis ...POTTER, May 15",,,,May 15,
62,"Admiralty-Hydrographic. China Sea Pilot. Vol. 2, Directions for the approaches to Singa- pore and the China Sea, from the Indian Ocean, by Sunda, Banka, Gaspar, Carimata, Rhio, Berhala, and Durian Straits, ist ed., 1915, 3s. ; ditto, Vol. 5, Supp., 191s......POTTER, Oct. 15",,,Admiralty-Hydrographic,POTTER,191s.,9.55,,"Admiralty-Hydrographic. China Sea Pilot. Vol. 2, Directions for the approaches to Singa- pore and the China Sea, from the Indian Ocean, by Sunda, Banka, Gaspar, Carimata, Rhio, Berhala, and Durian Straits, ist ed., 1915, 35. ; ditto, Vol. 5, Supp., 1915......POTTER, Oct. 15",,,,Oct. 15,
63,"Admiralty-Hydrographic. China Sea pilot. Vol. 4, 1912. Supp. 1915 .POTTER, Mar. 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. China Sea pilot. Vol. 4, 1912. Supp. 1915 .POTTER, Mar. 15",,,,Mar. 15,
64,"Admiralty-Hydrographic. Distance tables. Vol. 1, North and West Coasts of Europe from White Sea to the Straits of Gibraltar, incl. the British 1slands, Iceland, Faeroes, and the Baltic. 2nd ed., 1s. 6d. ...POTTER, Nov. 15",,,Admiralty-Hydrographic,POTTER,1s. 6d.,0.07500000000000001,,"Admiralty-Hydrographic. Distance tables. Vol. 1, North and West Coasts of Europe from White Sea to the Straits of Gibraltar, incl. the British Islands, Iceland, Faeroes, and the Baltic. 2nd ed., Is. 6d. ...POTTER, Nov. 15",,,,Nov. 15,
65,"Admiralty-Hydrographic. Lights and time signals, List of, 1915 (corrected to Dec. 31, 1914). Pt. 1, British 1slands, 1s. 6d. ; 2, North and Arctic Seas, except Brit. 1slands, 2s. 6d. ; 3, Baltic Sea, 2s. ; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, s. 60.; 5, Mediterranean, Black and Red Seas, 1s. 6d.; 6, Indian and West Pacific Oceans, 28. ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, is. ; 8, Western side of North Atlantic Ocean (Canada, New- foundland and Labrador), 1s. 6d. ; 9, Western side of North Atlantic Ocean (United States of America, Gulf of Mexico, West Indies and North Coast of South America to Cape Orange) is. 6d. J. D. POTTER, Jan. 15",,,Admiralty-Hydrographic,J. D. POTTER,6d.,0.025,,"Admiralty-Hydrographic. Lights and time signals, List of, 1915 (corrected to Dec. 31, 1914). Pt. 1, British Islands, Is. 6d. ; 2, North and Arctic Seas, except Brit. Islands, 25. 6d. ; 3, Baltic Sea, 25. ; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, IS. 60.; 5, Mediterranean, Black and Red Seas, Is. 6d.; 6, Indian and West Pacific Oceans, 28. ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, is. ; 8, Western side of North Atlantic Ocean (Canada, New- foundland and Labrador), Is. 6d. ; 9, Western side of North Atlantic Ocean (United States of America, Gulf of Mexico, West Indies and North Coast of South America to Cape Orange) is. 6d. J. D. POTTER, Jan. 15",,,,Jan. 15,
66,"Admiralty-Hydrographic. New Zealand Pilot, 1908. Supp. No. 2, 191s. POTTER, May 15",,,Admiralty-Hydrographic,POTTER,191s.,9.55,,"Admiralty-Hydrographic. New Zealand Pilot, 1908. Supp. No. 2, 1915. POTTER, May 15",,,,May 15,
67,"Adventures of the ten little dolls. By M. V. D. (A.). 7x4, pp. 45, is, net ....STOCKWELL, Aug. 15",,,Adventures of the ten little dolls,STOCKWELL,,0.0,,"Adventures of the ten little dolls. By M. V. D. (A.). 7x4, pp. 45, is, net ....STOCKWELL, Aug. 15",,,,Aug. 15,
68,"Admiralty-Hydrographic. Norway pilot. Pt. 1, 1907. Rev. supp. (2), 191s. POTTER, July 15",,,Admiralty-Hydrographic,POTTER,191s.,9.55,,"Admiralty-Hydrographic. Norway pilot. Pt. 1, 1907. Rev. supp. (2), 1915. POTTER, July 15",,,,July 15,
69,"Admiralty-Hydrographic, Norway pilot. Pt. 2, From the Naze to the Halten 1slands 4th ed. 4s... ..POTTER, Apr. 15",,,"Admiralty-Hydrographic, Norway pilot",POTTER,4s.,0.2,,"Admiralty-Hydrographic, Norway pilot. Pt. 2, From the Naze to the Halten Islands 4th ed. 45... ..POTTER, Apr. 15",,,,Apr. 15,
70,"Admiralty-Hydrographic. Norway pilot. Pt. 3, Halten 1slands to the North Cape, thence to Jacob Elv. ist ed. 3s... J. D. POTTER, Jan. 15",,,Admiralty-Hydrographic,J. D. POTTER,3s.,0.15,,"Admiralty-Hydrographic. Norway pilot. Pt. 3, Halten Islands to the North Cape, thence to Jacob Elv. ist ed. 35... J. D. POTTER, Jan. 15",,,,Jan. 15,
71,"Admiralty--Hydrographic. Notices to mariners, 1914, Index to. 1s...........POTTER, Mar. 15",,,Admiralty--Hydrographic,POTTER,1s.,0.05,,"Admiralty--Hydrographic. Notices to mariners, 1914, Index to. Is...........POTTER, Mar. 15",,,,Mar. 15,
72,"Admiralty-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1914, List of, ....POTTER, Apr. 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1914, List of, ....POTTER, Apr. 15",,,,Apr. 15,
73,"Admiralty-Hydrographic. Pacific 1slands. Vol. 1, 1908. Supp. No. 2 .POTTER, June 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Pacific Islands. Vol. 1, 1908. Supp. No. 2 .POTTER, June 15",,,,June 15,
74,"Admiralty-Hydrographic. Pacific 1slands. Vol. 3, 1909. Rev. supp., 191s..POTTER, Aug. 15",,,Admiralty-Hydrographic,POTTER,191s.,9.55,,"Admiralty-Hydrographic. Pacific Islands. Vol. 3, 1909. Rev. supp., 1915..POTTER, Aug. 15",,,,Aug. 15,
75,"Admiralty-Hydrographic. Persian Gulf pilot, comprising the Persian Gulf, Gulf of Omar and Makrán Coast. 6th ed. 4s.....POTTER, Feb. 15",,,Admiralty-Hydrographic,POTTER,4s.,0.2,,"Admiralty-Hydrographic. Persian Gulf pilot, comprising the Persian Gulf, Gulf of Omar and Makrán Coast. 6th ed. 4s.....POTTER, Feb. 15",,,,Feb. 15,
76,"Admiralty–Hydrographic. Red Sea and Gulf of Aden pilot, 1909. Supp. No. 2, 1915 POTTER, Apr. 15",,,Admiralty–Hydrographic,POTTER,,0.0,,"Admiralty–Hydrographic. Red Sea and Gulf of Aden pilot, 1909. Supp. No. 2, 1915 POTTER, Apr. 15",,,,Apr. 15,
77,"Admiralty-Hydrographic. Tide tables, 1916 s. 6d. ..POTTER, Nov. 15",,,Admiralty-Hydrographic,POTTER,6d.,0.025,,"Admiralty-Hydrographic. Tide tables, 1916 IS. 6d. ..POTTER, Nov. 15",,,,Nov. 15,
78,"Admiralty--Hydrographic. United States (East Coast) pilot. Pt. 2, 1909. Rev.supp. POTTER, Nov. 15",Admiralty--Hydrographic. United States,East Coast,Pt,POTTER,,0.0,,"Admiralty--Hydrographic. United States (East Coast) pilot. Pt. 2, 1909. Rev.supp. POTTER, Nov. 15",East Coast Admiralty--Hydrographic. United States,['Admiralty--Hydrographic. United States (East Coast)'],,Nov. 15,
79,"Admiralty-Hydrographic. West Coast of India piloi, 1909. Rev. supp. (1), 1915 POTTER, July 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. West Coast of India piloi, 1909. Rev. supp. (1), 1915 POTTER, July 15",,,,July 15,
80,"Admiralty-Hydrographic. West coasts of Cent. America and the United States, Sailing direc- tions for the, 1907. Rev. supp., 2 POTTER, June 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. West coasts of Cent. America and the United States, Sailing direc- tions for the, 1907. Rev. supp., 2 POTTER, June 15",,,,June 15,
81,"Admiralty-Hydrographic. West India pilot. Vol. 3, 1909. Rev. supp., 1915 POTTER, Aug 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. West India pilot. Vol. 3, 1909. Rev. supp., 1915 POTTER, Aug 15",,,,Aug 15,
82,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912. Supp., 1915 ..POTTER, Aug 15",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912. Supp., 1915 ..POTTER, Aug 15",,,,Aug 15,
83,"Admiralty-Nautical almanac and astronomical ephemeris for 1918, 28. 6d. .. WYMAN, Oct. 15",,,Admiralty-Nautical almanac and astronomical ephemeris for,WYMAN,6d.,0.025,,"Admiralty-Nautical almanac and astronomical ephemeris for 1918, 28. 6d. .. WYMAN, Oct. 15",,,,Oct. 15,
84,"Admiralty-Navigation, Admiralty manual of, 1914, 3s. .WYMAN, Apr. 15",,,"Admiralty-Navigation, Admiralty manual of",WYMAN,3s.,0.15,,"Admiralty-Navigation, Admiralty manual of, 1914, 3s. .WYMAN, Apr. 15",,,,Apr. 15,
85,"Admiralty-Navy list (monthly; quarterly) ea. 1s. 60., 3s. ... WYMAN, Jan , &c, 15",Admiralty-Navy list,monthly; quarterly,1s,WYMAN,3s.,0.15,,"Admiralty-Navy list (monthly; quarterly) ea. Is. 60., 35. ... WYMAN, Jan , &c, 15",monthly; quarterly Admiralty-Navy list,['Admiralty-Navy list (monthly; quarterly)'],,"Jan , &c, 15",
86,"Admiralty-Reserve, Royal Naval (Men): Regu- lations. Rev. to July 31, 1914. 9d. W'YMAN, Mar. 15","Admiralty-Reserve, Royal Naval",Men,Regu- lations,W'YMAN,9d.,0.0375,,"Admiralty-Reserve, Royal Naval (Men): Regu- lations. Rev. to July 31, 1914. 9d. W'YMAN, Mar. 15","Men Admiralty-Reserve, Royal Naval","['Admiralty-Reserve, Royal Naval (Men)']",,Mar. 15,
87,"Admiralty-Seamanship, Manual of. Vol. 1, 1908. Rev. and repr., 1915, 1s. 60. .. WYMAN, Oct. 15",,,"Admiralty-Seamanship, Manual of",WYMAN,,0.0,,"Admiralty-Seamanship, Manual of. Vol. 1, 1908. Rev. and repr., 1915, Is. 60. .. WYMAN, Oct. 15",,,,Oct. 15,
88,"Adult school lesson handbook (The), 191s. Cr. 8vo. is. net; swd. 6d, net ..HEADLEY, Jan. 15",,,Adult school lesson handbook (The),HEADLEY,6d.,0.025,8vo.,"Adult school lesson handbook (The), 1915. Cr. 8vo. is. net; swd. 6d, net ..HEADLEY, Jan. 15",,,,Jan. 15,net
89,"Adult school lesson handbook, 1916. Cr. 8vo., pp. 272, bds. 1s. net ; swd. 6d. net HEADLEY, Dec. 15",,,Adult school lesson handbook,HEADLEY,6d.,0.025,8vo.,"Adult school lesson handbook, 1916. Cr. 8vo., pp. 272, bds. Is. net ; swd. 6d. net HEADLEY, Dec. 15",,,,Dec. 15,net
90,"Advertiser's A B C (The) 101 x 61, pp. 938, 1os. 6d. net T. B. BROWNE, Jan. 15",,,Advertiser's A B C (The),T. B. BROWNE,6d.,0.025,,"Advertiser's A B C (The) 101 x 61, pp. 938, 1os. 6d. net T. B. BROWNE, Jan. 15",,,,Jan. 15,net
91,"Aeronautics (Advisory Committee for)-Report, 1914-1s. 1d. .WYMAN, June 15",Aeronautics,Advisory Committee for,Report,WYMAN,1s. 1d.,0.05416666666666667,,"Aeronautics (Advisory Committee for)-Report, 1914-15. Id. .WYMAN, June 15",Advisory Committee for Aeronautics,['Aeronautics (Advisory Committee for)'],,June 15,
92,"Aflalo (F. G.)-A Book of the wilderness and jungle. Cheap ed. 8vo. 8} x 58, pp. 344, 3s. 6d. net .PARTRIDGE, Sep. 15",Aflalo,F. G.,A Book of the wilderness and jungle,PARTRIDGE,3s. 6d.,0.175,8vo.,"Aflalo (F. G.)-A Book of the wilderness and jungle. Cheap ed. 8vo. 8} x 58, pp. 344, 35. 6d. net .PARTRIDGE, Sep. 15",F. G. Aflalo,['Aflalo (F. G.)'],,Sep. 15,net
93,"Africa (Portuguese West)-Further correspond- ence respecting contract labour in. 9d. WYMAN, July 15",Africa,Portuguese West,Further correspond- ence respecting contract labour in,WYMAN,9d.,0.0375,,"Africa (Portuguese West)-Further correspond- ence respecting contract labour in. 9d. WYMAN, July 15",Portuguese West Africa,['Africa (Portuguese West)'],,July 15,
94,"Aggs (W. H.)-Handbook bankruptcy. Ryl. 8vo., swd., 4s. net Sweet & M., Apr. 15",Aggs,W. H.,Handbook bankruptcy,M.,,0.0,8vo.,"Aggs (W. H.)-Handbook bankruptcy. Ryl. 8vo., swd., 4s. net Sweet & M., Apr. 15",W. H. Aggs,['Aggs (W. H.)'],,Apr. 15,
95,"Agnew (A. T.)— The Poet's dream and other poems grave and gay. Cr. 8vo., pp. 16, 6d. net (Shrewsbury) ADNITT & NAUNTON, Apr. 15",Agnew,A. T.,The Poet's dream and other poems grave and gay,ADNITT & NAUNTON,6d.,0.025,8vo.,"Agnew (A. T.)— The Poet's dream and other poems grave and gay. Cr. 8vo., pp. 16, 6d. net (Shrewsbury) ADNITT & NAUNTON, Apr. 15",A. T. Agnew,['Agnew (A. T.)'],,Apr. 15,net
96,"Agnew (A. T.)— The Voices and other verse, 81 X 5, pp. 18, 60. net (Shrewsbury) AUTHOR, Mar. 15",Agnew,A. T.,The Voices and other verse,AUTHOR,,0.0,,"Agnew (A. T.)— The Voices and other verse, 81 X 5, pp. 18, 60. net (Shrewsbury) AUTHOR, Mar. 15",A. T. Agnew,['Agnew (A. T.)'],,Mar. 15,
97,"Agnus (Orme)—The True patriot's book. Cr. 8vo. 77 x 41, pp. 168, is. 3d.......PITMAN, Aug. 15",Agnus,Orme,The True patriot's book,PITMAN,3d.,0.0125,8vo.,"Agnus (Orme)—The True patriot's book. Cr. 8vo. 77 x 41, pp. 168, is. 3d.......PITMAN, Aug. 15",Orme Agnus,['Agnus (Orme)'],,Aug. 15,
98,"Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire. land), 1914-1s. fd. .WYMAN, Oct. 15",,,Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire,WYMAN,,0.0,,"Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire. land), 1914-15. fd. .WYMAN, Oct. 15",,,,Oct. 15,
99,"Agricultural College (Royal), Cirencester. Annual scientific bulletin. Nos. 4 and 5, 1912-13. 8vo., 4 pp. 108, swd. 2s. (Cirencester) W. H. SMITH, Feb. 15",Agricultural College,Royal,Cirencester,W. H. SMITH,2s.,0.1,8vo.,"Agricultural College (Royal), Cirencester. Annual scientific bulletin. Nos. 4 and 5, 1912-13. 8vo., 4 pp. 108, swd. 2s. (Cirencester) W. H. SMITH, Feb. 15",Royal Agricultural College,['Agricultural College (Royal)'],,Feb. 15,
100,"Agricultural College, South-Eastern, Wye, Kent- Journal. 81x55, pp. 561, 7s. 6d. HEADLEY, Feb. 15",,,"Agricultural College, South-Eastern, Wye, Kent- Journal",HEADLEY,7s. 6d.,0.375,,"Agricultural College, South-Eastern, Wye, Kent- Journal. 81x55, pp. 561, 75. 6d. HEADLEY, Feb. 15",,,,Feb. 15,
101,"Agricultural prices (Ireland)--Return, 1881-1914. id....... ...WYMAN, Mar. 15",Agricultural prices,Ireland,Return,WYMAN,,0.0,,"Agricultural prices (Ireland)--Return, 1881-1914. id....... ...WYMAN, Mar. 15",Ireland Agricultural prices,['Agricultural prices (Ireland)'],,Mar. 15,
102,"Agricultural prices (Ireland)—Return showing the annual average prices of Irish agricultural products, for each year from 1881 to 1914, id. WYMAN, Apr. 15",Agricultural prices,Ireland,"Return showing the annual average prices of Irish agricultural products, for each year from",WYMAN,,0.0,,"Agricultural prices (Ireland)—Return showing the annual average prices of Irish agricultural products, for each year from 1881 to 1914, id. WYMAN, Apr. 15",Ireland Agricultural prices,['Agricultural prices (Ireland)'],,Apr. 15,
103,"Agricultural Science (Jl. of), Vol. 6, pt. 4; Vol. 7, pts. I and 2, ea, 5s. net CAMB. UNIV. PR., Jan., &c., 15",Agricultural Science,Jl. of,Vol,CAMB. UNIV. PR.,5s.,0.25,,"Agricultural Science (Jl. of), Vol. 6, pt. 4; Vol. 7, pts. I and 2, ea, 5s. net CAMB. UNIV. PR., Jan., &c., 15",Jl. of Agricultural Science,['Agricultural Science (Jl. of)'],,"Jan., &c., 15",net
